Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:19:02,12600,0.0198,-0.0842,0.6381,2.7200,0.0065,0.4471,-0.6229,0.0850,0.0478,0.1006,2.7100,0.0446,0.5942
0:19:06,12700,-0.0869,-0.0211,0.4417,2.7178,0.0071,0.1105,-0.2503,0.0271,0.0475,0.0873,2.7041,0.0626,0.2708
0:19:11,12800,0.0024,-0.0680,0.4831,2.7104,0.0053,0.2522,-0.4195,0.0658,0.0427,0.0497,2.7005,0.0398,0.4661
0:19:15,12900,-0.0262,-0.0458,0.3962,2.7377,0.0051,-0.0898,-0.0413,0.0446,0.0438,0.0792,2.7451,0.0434,0.1439
0:19:20,13000,-0.0483,-0.0295,0.6336,2.7227,0.0049,-0.0958,-0.0597,0.0268,0.0627,0.1284,2.7260,0.0863,0.0712
0:19:57,13100,-0.0388,-0.0162,0.6252,2.7241,0.0065,-0.2155,0.0614,0.0085,0.0591,0.0850,2.7133,0.0531,0.0704
0:20:02,13200,-0.0188,-0.0616,0.4333,2.7118,0.0052,0.1160,-0.3043,0.0536,0.0489,0.1085,2.6829,0.0487,0.3190
0:20:06,13300,-0.0074,-0.0501,0.6388,2.7141,0.0053,0.6183,-0.6913,0.0425,0.0424,0.0837,2.7015,0.0416,0.5392
0:20:10,13400,-0.0443,-0.0171,0.5819,2.7313,0.0053,0.2337,-0.4547,0.0223,0.0421,0.0790,2.7074,0.0415,0.4540
0:20:15,13500,-0.0259,-0.0215,0.4667,2.7488,0.0057,0.1889,-0.3603,0.0273,0.0482,0.0934,2.7235,0.0442,0.4608
0:20:19,13600,-0.0405,-0.0063,0.5889,2.7085,0.0060,-0.2114,-0.1987,0.0055,0.0373,0.0713,2.7064,0.0350,0.1698
0:20:24,13700,-0.0159,-0.0436,0.3109,2.7319,0.0031,0.0709,-0.2512,0.0430,0.0488,0.0798,2.7126,0.0471,0.2828
0:20:28,13800,-0.0114,-0.0440,0.4320,2.7161,0.0040,0.2551,-0.3630,0.0413,0.0493,0.0676,2.6993,0.0428,0.3543
0:20:33,13900,-0.0263,-0.0433,0.2962,2.7558,0.0045,0.2089,-0.3995,0.0405,0.0533,0.1568,2.7353,0.0474,0.4479
0:20:37,14000,-0.0314,-0.0469,0.3243,2.7018,0.0041,0.7364,-0.8986,0.0520,0.0439,0.0814,2.6878,0.0413,0.9309
0:21:14,14100,-0.0197,-0.0390,0.3219,2.6999,0.0084,0.2761,-0.5288,0.0352,0.0469,0.0692,2.7077,0.0431,0.5033
0:21:19,14200,-0.0352,-0.0405,0.4419,2.7308,0.0074,0.3159,-0.5224,0.0417,0.0461,0.0522,2.7155,0.0401,0.5537
0:21:23,14300,-0.0114,-0.0296,0.7811,2.6884,0.0103,0.3818,-0.6618,0.0380,0.0464,0.1297,2.6997,0.0473,0.7665
0:21:28,14400,-0.0513,-0.0027,0.2229,2.7352,0.0030,-0.1545,-0.0570,-0.0012,0.0489,0.0996,2.6868,0.0457,0.0731
0:21:32,14500,-0.0818,0.0154,0.4145,2.7034,0.0095,0.2945,-0.5660,-0.0151,0.0507,0.0929,2.7231,0.0460,0.5976
0:21:36,14600,-0.1031,-0.0110,0.4323,2.7267,0.0039,0.3374,-0.5324,0.0114,0.0479,0.0800,2.7285,0.0561,0.5521
0:21:41,14700,-0.0298,-0.0500,0.3969,2.7174,0.0057,0.3027,-0.1543,0.0467,0.0508,0.0860,2.6988,0.0453,0.1665
0:21:45,14800,-0.0383,-0.0150,0.4477,2.7402,0.0103,0.0312,-0.2461,-0.0002,0.0433,0.2357,2.7331,0.0458,0.2394
0:21:50,14900,-0.0622,-0.0284,0.4920,2.6775,0.0049,0.5525,-0.7923,0.0295,0.0412,0.0731,2.6747,0.0419,0.8406
0:21:54,15000,-0.0542,-0.0172,0.3801,2.7031,0.0072,0.3017,-0.4945,0.0171,0.0438,0.0696,2.7218,0.0370,0.5270
0:22:32,15100,-0.0567,-0.0051,0.6667,2.7317,0.0035,0.4569,-0.6532,0.0069,0.0423,0.0797,2.7200,0.0364,0.6710
0:22:36,15200,-0.0226,-0.0280,0.4727,2.7222,0.0040,-0.0711,-0.0265,0.0248,0.0412,0.1712,2.7246,0.0422,-0.0021
0:22:40,15300,-0.0269,-0.0464,0.2097,2.7199,0.0056,0.4396,-0.6312,0.0484,0.0462,0.0708,2.7286,0.0396,0.7542
0:22:45,15400,-0.0716,-0.0137,0.4949,2.6921,0.0058,0.5439,-0.7954,0.0134,0.0406,0.0690,2.6867,0.0456,0.8208
0:22:49,15500,-0.0562,-0.0066,0.3601,2.6933,0.0086,0.0358,-0.2495,-0.0057,0.0533,0.0937,2.6779,0.0507,0.3373
0:22:54,15600,-0.0213,-0.0383,0.3374,2.6725,0.0071,0.4052,-0.4663,0.0368,0.0464,0.0848,2.6861,0.0497,0.5579
0:22:59,15700,-0.0291,-0.0374,0.2570,2.7015,0.0049,0.5418,-0.6038,0.0380,0.0483,0.0525,2.6831,0.0380,0.6119
0:23:03,15800,-0.0518,-0.0155,0.3761,2.7273,0.0059,0.3646,-0.5405,0.0210,0.0449,0.0700,2.7288,0.0412,0.6842
