Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_sd,D/loss_td,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td
3:10:30,133600,-0.0716,0.0132,0.0009,2.7593,0.0009,0.0000,0.0001,-0.0176,0.0238,0.0012,2.7329,0.0178,0.0000
3:10:34,133700,-0.0837,0.0274,0.0040,2.6393,0.0009,0.0000,0.0000,-0.0297,0.0280,0.0001,2.6736,0.0210,0.0000
3:10:37,133800,-0.1114,0.0374,0.0030,2.8975,0.0006,0.0000,0.0000,-0.0395,0.0275,0.0001,2.9029,0.0278,0.0000
3:10:41,133900,-0.0969,0.0373,0.0275,2.7897,0.0015,0.0000,0.0001,-0.0348,0.0304,0.0001,2.7870,0.0227,0.0000
3:10:44,134000,-0.0946,0.0596,0.0004,2.7470,0.0011,0.0000,0.0000,-0.0545,0.0287,0.0161,2.7830,0.0198,0.0000
3:11:22,134100,-0.0810,0.0159,0.0134,2.7109,0.0016,0.0000,0.0000,-0.0197,0.0301,0.0001,2.6841,0.0263,0.0000
3:11:25,134200,-0.0725,-0.0033,0.0022,2.7913,0.0007,0.0000,0.0000,0.0063,0.0349,0.0002,2.8246,0.0274,0.0000
3:11:29,134300,-0.0988,0.0437,0.0021,2.6425,0.0010,0.0000,0.0002,-0.0458,0.0284,0.0011,2.6992,0.0217,0.0000
3:11:32,134400,-0.0708,0.0015,0.0110,2.6564,0.0015,0.0000,0.0000,-0.0113,0.0345,0.0000,2.6585,0.0237,0.0000
3:11:36,134500,-0.0786,0.0219,0.0004,2.6821,0.0009,0.0001,0.0120,-0.0244,0.0288,0.0000,2.7114,0.0241,0.0000
3:11:39,134600,-0.0655,0.0227,0.0047,2.8050,0.0010,0.0031,0.0007,-0.0313,0.0231,0.0240,2.7703,0.0210,0.0001
3:11:42,134700,-0.0639,0.0290,0.0072,2.7669,0.0011,0.0000,0.0002,-0.0344,0.0225,0.0109,2.7645,0.0179,0.0001
3:11:46,134800,-0.0937,0.0280,0.0001,2.7332,0.0009,0.0000,0.0000,-0.0238,0.0224,0.0001,2.7017,0.0175,0.0000
3:11:50,134900,-0.0734,0.0205,0.0006,2.7604,0.0010,0.0000,0.0001,-0.0215,0.0263,0.0020,2.7116,0.0186,0.0001
3:11:53,135000,-0.0726,0.0259,0.0048,2.6444,0.0011,0.0000,0.0000,-0.0293,0.0250,0.0016,2.6364,0.0199,0.0000
3:12:30,135100,-0.0740,0.0266,0.0001,2.7367,0.0008,0.0001,0.0001,-0.0243,0.0222,0.0000,2.6697,0.0173,0.0000
3:12:34,135200,-0.0911,0.0404,0.0025,2.8461,0.0018,0.0000,0.0000,-0.0458,0.0345,0.0001,2.7799,0.0253,0.0000
3:12:37,135300,-0.0676,0.0024,0.0004,2.7618,0.0009,0.0000,0.0000,-0.0022,0.0253,0.0000,2.7210,0.0229,0.0000
3:12:40,135400,-0.0753,0.0235,0.0033,2.7372,0.0010,0.0006,0.0001,-0.0249,0.0258,0.0003,2.7352,0.0236,0.0000
3:12:44,135500,-0.0795,0.0130,0.0041,2.7635,0.0011,0.0000,0.0000,-0.0071,0.0310,0.0000,2.7625,0.0213,0.0000
3:12:47,135600,-0.0689,0.0121,0.0003,2.7455,0.0008,0.0001,0.0001,-0.0096,0.0230,0.0006,2.7512,0.0182,0.0000
3:12:51,135700,-0.1029,0.0451,0.0085,2.7427,0.0008,0.0000,0.0000,-0.0422,0.0327,0.0004,2.7469,0.0243,0.0000
3:12:54,135800,-0.0895,0.0325,0.0001,2.7392,0.0009,0.0000,0.0000,-0.0317,0.0265,0.0005,2.7726,0.0192,0.0000
3:12:57,135900,-0.0695,0.0277,0.0015,2.7524,0.0009,0.0000,0.0009,-0.0238,0.0257,0.0008,2.7327,0.0212,0.0012
3:13:01,136000,-0.0670,0.0216,0.0001,2.6578,0.0005,0.0000,0.0000,-0.0234,0.0230,0.0009,2.7243,0.0201,0.0000
3:13:38,136100,-0.0784,0.0242,0.0011,2.7318,0.0010,0.0000,0.0001,-0.0278,0.0247,0.0001,2.7176,0.0186,0.0000
3:13:41,136200,-0.0849,0.0497,0.0009,2.7364,0.0008,0.0000,0.0000,-0.0508,0.0216,0.0742,2.7588,0.0163,0.0000
3:13:45,136300,-0.0788,0.0213,0.0005,2.7756,0.0009,0.0000,0.0000,-0.0182,0.0300,0.0016,2.7735,0.0229,0.0000
3:13:49,136400,-0.0794,0.0229,0.0039,2.8098,0.0006,0.0001,0.0000,-0.0212,0.0356,0.0006,2.7407,0.0189,0.0000
3:13:52,136500,-0.0789,0.0414,0.0053,2.6785,0.0010,0.0000,0.0000,-0.0413,0.0265,0.0021,2.6743,0.0213,0.0000
3:13:55,136600,-0.0836,0.0245,0.0060,2.7447,0.0006,0.0002,0.0001,-0.0260,0.0368,0.0001,2.7402,0.0208,0.0000
3:13:58,136700,-0.1034,0.0345,0.0019,2.7436,0.0007,0.0000,0.0001,-0.0347,0.0287,0.0000,2.7833,0.0235,0.0000
3:14:02,136800,-0.0790,0.0232,0.0018,2.7235,0.0017,0.0000,0.0000,-0.0220,0.0287,0.0098,2.7588,0.0239,0.0000
3:14:06,136900,-0.1018,0.0278,0.0039,2.7594,0.0009,0.0000,0.0005,-0.0204,0.0274,0.0021,2.7277,0.0227,0.0004
3:14:09,137000,-0.0751,0.0169,0.0125,2.7230,0.0011,0.0000,0.0000,-0.0128,0.0360,0.0002,2.7197,0.0226,0.0000
3:14:46,137100,-0.0577,0.0167,0.0173,2.6915,0.0006,0.0000,0.0033,-0.0120,0.0294,0.0025,2.6633,0.0195,0.0003
3:14:50,137200,-0.0955,0.0288,0.0012,2.7120,0.0017,0.0000,0.0211,-0.0091,0.0291,0.0004,2.6806,0.0237,0.0000
3:14:53,137300,-0.0653,0.0178,0.0057,2.7621,0.0009,0.0000,0.0000,-0.0196,0.0287,0.0005,2.7014,0.0219,0.0000
3:14:56,137400,-0.0740,0.0192,0.0052,2.6525,0.0008,0.0000,0.0000,-0.0166,0.0328,0.0005,2.7154,0.0197,0.0000
3:15:00,137500,-0.0909,0.0175,0.0021,2.6877,0.0012,0.0000,0.0000,-0.0121,0.0272,0.0002,2.6438,0.0214,0.0000
3:15:03,137600,-0.0617,0.0167,0.0174,2.8323,0.0012,0.0000,0.0001,-0.0174,0.0312,0.1699,2.7897,0.0293,0.0021
3:15:07,137700,-0.0528,-0.0357,0.0012,2.7640,0.0006,0.0000,0.0000,0.0390,0.0335,0.0084,2.6942,0.0260,0.0000
3:15:10,137800,-0.0629,-0.0262,0.0083,2.7983,0.0006,0.0000,0.0001,0.0272,0.0306,0.0103,2.7834,0.0273,0.0000
3:15:13,137900,-0.0744,0.0031,0.0022,2.7653,0.0007,0.0000,0.0000,-0.0031,0.0275,0.0034,2.7709,0.0241,0.0005
3:15:17,138000,-0.0673,-0.0102,0.0015,2.7376,0.0010,0.0001,0.0004,0.0082,0.0333,0.0009,2.7174,0.0228,0.0000
3:15:54,138100,-0.0657,0.0155,0.0000,2.6673,0.0009,0.0003,0.0000,-0.0206,0.0305,0.0111,2.6975,0.0379,0.0019
3:15:57,138200,-0.1050,0.0076,0.0079,2.6756,0.0011,0.0000,0.0000,-0.0071,0.0446,0.0007,2.7185,0.0319,0.0000
3:16:01,138300,-0.0784,0.0236,0.0010,2.7022,0.0009,0.0000,0.0000,-0.0233,0.0250,0.0001,2.7119,0.0231,0.0002
3:16:04,138400,-0.0980,0.0181,0.0116,2.8011,0.0016,0.0000,0.0007,-0.0172,0.0304,0.0000,2.7545,0.0237,0.0000
3:16:07,138500,-0.0723,0.0146,0.0010,2.7320,0.0011,0.0000,0.0002,-0.0218,0.0243,0.0000,2.7142,0.0190,0.0000
3:16:11,138600,-0.0866,0.0438,0.0202,2.7649,0.0007,0.0000,0.0001,-0.0452,0.0233,0.0001,2.7813,0.0211,0.0000
3:16:14,138700,-0.1037,0.0426,0.0016,2.7246,0.0011,0.0000,0.0001,-0.0433,0.0267,0.0002,2.7103,0.0202,0.0000
3:16:18,138800,-0.0735,0.0048,0.0017,2.6420,0.0017,0.0000,0.0000,-0.0084,0.0287,0.0000,2.6648,0.0244,0.0012
3:16:21,138900,-0.0726,0.0222,0.0662,2.6936,0.0021,0.0000,0.0000,-0.0268,0.0209,0.0000,2.6267,0.0167,0.0000
3:16:24,139000,-0.1033,0.0447,0.0006,2.7862,0.0016,0.0000,0.0000,-0.0463,0.0247,0.0019,2.8029,0.0222,0.0000
3:17:03,139100,-0.0748,0.0455,0.0017,2.7432,0.0011,0.0000,0.0000,-0.0469,0.0246,0.0052,2.7249,0.0203,0.0000
3:17:06,139200,-0.0727,0.0198,0.0007,2.6700,0.0010,0.0002,0.0000,-0.0187,0.0242,0.0041,2.7015,0.0171,0.0000
3:17:09,139300,-0.1206,0.0555,0.0048,2.7063,0.0011,0.0000,0.0000,-0.0568,0.0268,0.0023,2.7463,0.0210,0.0000
3:17:13,139400,-0.0698,0.0163,0.0009,2.7583,0.0014,0.0003,0.0000,-0.0240,0.0334,0.0003,2.7073,0.0210,0.0000
3:17:16,139500,-0.1023,0.0529,0.0020,2.7844,0.0009,0.0000,0.0000,-0.0573,0.0336,0.0012,2.8016,0.0233,0.0000
3:17:20,139600,-0.0706,0.0214,0.0262,2.6873,0.0006,0.0000,0.0000,-0.0237,0.0235,0.0302,2.7354,0.0178,0.0000
3:17:23,139700,-0.0812,0.0331,0.0035,2.7938,0.0014,0.0000,0.0001,-0.0353,0.0227,0.0172,2.8320,0.0170,0.0000
3:17:26,139800,-0.1304,0.0566,0.0054,2.7719,0.0009,0.0000,0.0000,-0.0516,0.0282,0.0010,2.7765,0.0246,0.0000
3:17:30,139900,-0.1016,0.0610,0.0029,2.7387,0.0004,0.0000,0.0001,-0.0620,0.0264,0.0014,2.7918,0.0203,0.0001
3:17:33,140000,-0.1054,0.0436,0.0032,2.7606,0.0009,0.0000,0.0000,-0.0403,0.0247,0.0000,2.7781,0.0228,0.0002
3:21:14,140100,-0.0984,0.0514,0.0007,2.7760,0.0004,0.0000,0.0005,-0.0523,0.0272,0.0001,2.7992,0.0196,0.0003
3:21:17,140200,-0.0863,0.0303,0.0004,2.6210,0.0007,0.0000,0.0000,-0.0254,0.0253,0.0021,2.6311,0.0198,0.0000
3:21:21,140300,-0.0774,0.0330,0.0003,2.7209,0.0009,0.0000,0.0000,-0.0312,0.0282,0.0002,2.7096,0.0187,0.0000
3:21:24,140400,-0.0739,0.0215,0.0044,2.6796,0.0011,0.0020,0.0000,-0.0282,0.0292,0.0004,2.6977,0.0184,0.0001
3:21:28,140500,-0.1076,0.0296,0.0021,2.6812,0.0010,0.0000,0.0000,-0.0225,0.0326,0.0000,2.6599,0.0277,0.0000
3:21:31,140600,-0.0843,0.0063,0.0009,2.6963,0.0010,0.0001,0.0000,-0.0108,0.0357,0.0094,2.7507,0.0300,0.0000
3:21:34,140700,-0.0765,0.0101,0.0005,2.7787,0.0011,0.0001,0.0000,-0.0154,0.0328,0.0009,2.8170,0.0204,0.0000
3:21:37,140800,-0.0958,0.0402,0.0038,2.7513,0.0009,0.0000,0.0000,-0.0388,0.0260,0.0022,2.7287,0.0189,0.0001
3:21:41,140900,-0.0851,0.0290,0.0015,2.7534,0.0012,0.0004,0.0000,-0.0282,0.0337,0.0137,2.7522,0.0219,0.0000
3:21:45,141000,-0.0726,0.0050,0.0017,2.6972,0.0013,0.0006,0.0000,-0.0017,0.0280,0.0003,2.6309,0.0182,0.0000
3:22:21,141100,-0.0960,0.0417,0.0011,2.7837,0.0004,0.0000,0.0000,-0.0404,0.0269,0.0005,2.8081,0.0216,0.0000
3:22:25,141200,-0.0864,0.0263,0.0005,2.7560,0.0007,0.0002,0.0001,-0.0331,0.0252,0.0000,2.7741,0.0195,0.0033
3:22:28,141300,-0.0938,0.0445,0.0019,2.7190,0.0007,0.0000,0.0000,-0.0463,0.0222,0.0003,2.7393,0.0176,0.0000
3:22:32,141400,-0.0856,0.0020,0.0040,2.7905,0.0011,0.0000,0.0003,-0.0054,0.0320,0.0001,2.7279,0.0288,0.0000
3:22:35,141500,-0.0629,-0.0014,0.0012,2.8114,0.0009,0.0062,0.0000,-0.0028,0.0223,0.0001,2.7773,0.0178,0.0000
3:22:38,141600,-0.0735,0.0187,0.0461,2.7065,0.0007,0.0002,0.0001,-0.0150,0.0272,0.0003,2.7346,0.0256,0.0000
3:22:42,141700,-0.0689,-0.0123,0.0008,2.7136,0.0024,0.0000,0.0000,0.0147,0.0316,0.0034,2.7827,0.0291,0.0000
3:22:46,141800,-0.0824,0.0264,0.0036,2.6558,0.0010,0.0000,0.0000,-0.0226,0.0233,0.0000,2.6777,0.0170,0.0000
3:22:49,141900,-0.0735,0.0076,0.0001,2.6903,0.0009,0.0000,0.0000,-0.0172,0.0247,0.0004,2.7584,0.0186,0.0000
3:22:52,142000,-0.0991,0.0359,0.0056,2.7147,0.0010,0.0000,0.0000,-0.0376,0.0269,0.0009,2.7451,0.0216,0.0000
3:23:31,142100,-0.0756,0.0399,0.0004,2.7187,0.0011,0.0000,0.0001,-0.0364,0.0281,0.0006,2.6797,0.0176,0.0000
3:23:34,142200,-0.0632,0.0330,0.0299,2.7320,0.0013,0.0000,0.0014,-0.0268,0.0267,0.0003,2.7407,0.0180,0.0223
3:23:37,142300,-0.0747,0.0045,0.0017,2.6990,0.0009,0.0000,0.0005,-0.0057,0.0300,0.0013,2.6850,0.0260,0.0000
3:23:41,142400,-0.0621,0.0050,0.0101,2.8255,0.0008,0.0001,0.0000,-0.0077,0.0246,0.0019,2.8345,0.0196,0.0000
3:23:44,142500,-0.0958,0.0271,0.0006,2.7841,0.0007,0.0000,0.0000,-0.0293,0.0290,0.0005,2.8214,0.0248,0.0000
3:23:48,142600,-0.0882,0.0330,0.0077,2.7821,0.0013,0.0000,0.0010,-0.0345,0.0274,0.0000,2.7506,0.0194,0.0000
3:23:51,142700,-0.1096,0.0384,0.1052,2.7130,0.0007,0.0000,0.0000,-0.0325,0.0384,0.2721,2.7863,0.0290,0.0000
3:23:55,142800,-0.1111,0.0463,0.0023,2.6153,0.0009,0.0000,0.0000,-0.0449,0.0283,0.0792,2.7171,0.0208,0.0000
3:23:58,142900,-0.0776,0.0135,0.0004,2.8117,0.0007,0.0000,0.0000,-0.0175,0.0265,0.0006,2.7648,0.0200,0.0000
3:24:01,143000,-0.0866,0.0324,0.0005,2.7584,0.0008,0.0000,0.0000,-0.0343,0.0261,0.0015,2.7320,0.0189,0.0000
3:24:40,143100,-0.1041,0.0514,0.0024,2.8065,0.0007,0.0000,0.0001,-0.0543,0.0226,0.0001,2.7728,0.0177,0.0782
3:24:44,143200,-0.0871,0.0286,0.0011,2.7433,0.0009,0.0000,0.0000,-0.0289,0.0310,0.0002,2.7561,0.0213,0.0000
3:24:47,143300,-0.1539,0.0948,0.0279,2.8024,0.0006,0.0001,0.0000,-0.0936,0.0360,0.0007,2.7855,0.0253,0.0000
3:24:50,143400,-0.0913,0.0478,0.0029,2.7509,0.0007,0.0000,0.0002,-0.0505,0.0305,0.0050,2.7989,0.0210,0.0000
3:24:54,143500,-0.0990,0.0373,0.0050,2.6579,0.0010,0.0000,0.0003,-0.0364,0.0299,0.0002,2.6275,0.0217,0.0000
3:24:57,143600,-0.0961,0.0353,0.0044,2.7269,0.0012,0.0001,0.0000,-0.0373,0.0318,0.0142,2.7254,0.0222,0.0000
3:25:01,143700,-0.0742,0.0175,0.0004,2.7590,0.0006,0.0000,0.0002,-0.0154,0.0238,0.0000,2.6926,0.0177,0.0000
3:25:04,143800,-0.0709,-0.0271,0.0005,2.7324,0.0019,0.0000,0.0000,0.0222,0.0353,0.0009,2.7632,0.0440,0.0000
3:25:08,143900,-0.0661,0.0054,0.0048,2.6985,0.0015,0.0005,0.0000,0.0003,0.0299,0.0000,2.6928,0.0273,0.0876
3:25:11,144000,-0.1640,0.0787,0.0018,2.6736,0.0011,0.0000,0.0000,-0.0753,0.0377,0.0242,2.6782,0.0386,0.0000
3:25:48,144100,-0.0611,-0.0829,0.0001,2.7044,0.0016,0.0000,0.0000,0.0810,0.0337,0.0000,2.7734,0.0349,0.0000
3:25:51,144200,-0.0550,-0.0470,0.0019,2.6497,0.0005,0.0000,0.0000,0.0461,0.0270,0.0007,2.6715,0.0245,0.0000
3:25:55,144300,-0.0558,-0.0152,0.0055,2.7332,0.0008,0.0000,0.0014,0.0096,0.0294,0.0005,2.6741,0.0258,0.0000
3:25:58,144400,-0.0553,-0.0182,0.0001,2.7921,0.0009,0.0000,0.0000,0.0167,0.0262,0.0000,2.7775,0.0214,0.0000
3:26:01,144500,-0.0932,0.0064,0.0308,2.6734,0.0008,0.0000,0.0001,-0.0065,0.0291,0.0080,2.6561,0.0259,0.0000
3:26:05,144600,-0.0636,-0.0247,0.0040,2.8341,0.0007,0.0000,0.0003,0.0254,0.0299,0.2327,2.8664,0.0217,0.0000
3:26:09,144700,-0.0783,-0.0179,0.0017,2.7729,0.0008,0.0000,0.0003,0.0230,0.0277,0.0002,2.6969,0.0229,0.0000
3:26:12,144800,-0.1009,0.0179,0.0064,2.7464,0.0007,0.0000,0.0002,-0.0195,0.0306,0.0002,2.8191,0.0295,0.0000
3:26:15,144900,-0.0540,-0.0005,0.0019,2.7654,0.0008,0.0016,0.0001,-0.0006,0.0212,0.0010,2.7203,0.0167,0.0000
3:26:19,145000,-0.0615,0.0003,0.0004,2.7087,0.0010,0.0000,0.0004,0.0032,0.0237,0.0008,2.7042,0.0176,0.0000
3:26:56,145100,-0.0722,0.0029,0.0367,2.6615,0.0010,0.0000,0.0000,-0.0021,0.0279,0.0016,2.6933,0.0197,0.0000
3:26:59,145200,-0.0901,0.0240,0.0001,2.8200,0.0011,0.0000,0.0000,-0.0189,0.0251,0.0002,2.7904,0.0190,0.0000
3:27:03,145300,-0.0790,0.0318,0.0012,2.7400,0.0008,0.0000,0.0001,-0.0278,0.0211,0.0042,2.7708,0.0165,0.0000
3:27:07,145400,-0.0651,0.0084,0.0119,2.7687,0.0022,0.0000,0.0002,-0.0214,0.0305,0.0004,2.7835,0.0296,0.0000
3:27:10,145500,-0.0838,-0.0080,0.0073,2.7791,0.0008,0.0000,0.0001,0.0091,0.0302,0.0002,2.7177,0.0261,0.0000
3:27:13,145600,-0.0917,-0.0067,0.0180,2.6957,0.0008,0.0000,0.0007,0.0068,0.0342,0.0015,2.7499,0.0298,0.0000
3:27:16,145700,-0.0882,0.0129,0.0029,2.7257,0.0010,0.0000,0.0000,-0.0147,0.0258,0.0002,2.7249,0.0256,0.0000
3:27:21,145800,-0.0630,0.0020,0.0004,2.6468,0.0009,0.0000,0.0001,-0.0019,0.0223,0.0000,2.6927,0.0167,0.0000
3:27:24,145900,-0.0676,0.0133,0.0009,2.8023,0.0005,0.0001,0.0000,-0.0146,0.0231,0.0027,2.7596,0.0163,0.0001
3:27:27,146000,-0.0625,0.0220,0.0078,2.7558,0.0006,0.0025,0.0000,-0.0257,0.0294,0.0002,2.7640,0.0176,0.0000
3:28:04,146100,-0.0592,-0.0001,0.0002,2.7525,0.0011,0.0000,0.0000,-0.0006,0.0242,0.0000,2.7334,0.0200,0.0000
3:28:08,146200,-0.0793,0.0199,0.0030,2.7003,0.0008,0.0000,0.0001,-0.0245,0.0261,0.0006,2.7729,0.0193,0.0000
3:28:11,146300,-0.0815,0.0217,0.0115,2.8237,0.0010,0.0008,0.0000,-0.0263,0.0250,0.0022,2.7672,0.0222,0.0000
3:28:14,146400,-0.0894,0.0323,0.0008,2.7392,0.0006,0.0000,0.0005,-0.0379,0.0278,0.0002,2.7665,0.0213,0.0000
3:28:18,146500,-0.0967,0.0250,0.0003,2.7698,0.0006,0.0000,0.0001,-0.0229,0.0290,0.0000,2.7600,0.0214,0.0000
3:28:22,146600,-0.1014,0.0197,0.0093,2.6692,0.0008,0.0000,0.0009,-0.0176,0.0334,0.0656,2.7376,0.0235,0.0003
3:28:25,146700,-0.0770,0.0225,0.0029,2.6885,0.0012,0.0000,0.0000,-0.0297,0.0265,0.0007,2.7229,0.0223,0.0000
3:28:28,146800,-0.0956,0.0367,0.0005,2.7089,0.0005,0.0000,0.0000,-0.0306,0.0237,0.0023,2.6534,0.0193,0.0239
3:28:32,146900,-0.0909,-0.0024,0.0054,2.8183,0.0007,0.0000,0.0001,-0.0002,0.0315,0.0030,2.7649,0.0253,0.0000
3:28:36,147000,-0.0598,-0.0179,0.0002,2.6453,0.0011,0.0000,0.0003,0.0150,0.0278,0.0159,2.6165,0.0260,0.0000
3:29:12,147100,-0.0674,-0.0080,0.0005,2.7100,0.0008,0.0000,0.0000,0.0055,0.0239,0.0001,2.6921,0.0203,0.0000
3:29:15,147200,-0.1035,0.0101,0.0109,2.7549,0.0006,0.0009,0.0010,-0.0098,0.0342,0.0320,2.7505,0.0321,0.0006
3:29:19,147300,-0.0469,-0.0115,0.0013,2.7452,0.0007,0.0000,0.0000,0.0154,0.0284,0.0000,2.7431,0.0207,0.0001
3:29:23,147400,-0.0835,0.0179,0.0019,2.6502,0.0004,0.0000,0.0002,-0.0188,0.0244,0.0055,2.6994,0.0199,0.0000
3:29:26,147500,-0.0572,-0.0550,0.0016,2.7429,0.0018,0.0000,0.0000,0.0600,0.0448,0.0002,2.7585,0.0605,0.0000
3:29:29,147600,-0.0237,-0.0255,0.0006,2.7679,0.0015,0.0001,0.0000,0.0273,0.0309,0.0000,2.7725,0.0265,0.0000
3:29:33,147700,-0.0718,0.0104,0.0021,2.7293,0.0007,0.0001,0.0000,-0.0104,0.0302,0.0032,2.7044,0.0276,0.0000
3:29:36,147800,-0.0709,0.0251,0.0040,2.6989,0.0008,0.0000,0.0000,-0.0252,0.0322,0.0000,2.6749,0.0241,0.0000
3:29:40,147900,-0.0601,-0.0112,0.2156,2.7395,0.0012,0.0000,0.0017,0.0124,0.0272,0.0015,2.7659,0.0253,0.0000
3:29:43,148000,-0.0934,0.0315,0.0003,2.7786,0.0005,0.0000,0.0001,-0.0303,0.0244,0.0000,2.7892,0.0213,0.0000
3:30:22,148100,-0.0785,0.0254,0.0058,2.8241,0.0010,0.0000,0.0000,-0.0246,0.0270,0.0129,2.8201,0.0205,0.0000
3:30:25,148200,-0.0655,0.0136,0.0007,2.7618,0.0005,0.0035,0.0001,-0.0144,0.0245,0.0275,2.7460,0.0192,0.0000
3:30:28,148300,-0.0839,0.0115,0.0087,2.6761,0.0008,0.0000,0.0000,-0.0090,0.0296,0.0696,2.6805,0.0257,0.0000
3:30:32,148400,-0.0818,0.0141,0.0003,2.7141,0.0007,0.0000,0.0000,-0.0146,0.0293,0.0000,2.7193,0.0195,0.0000
3:30:35,148500,-0.0998,0.0418,0.0039,2.7556,0.0010,0.0000,0.0000,-0.0417,0.0302,0.0099,2.7819,0.0226,0.0000
3:30:38,148600,-0.0815,0.0209,0.0046,2.6318,0.0011,0.0000,0.0007,-0.0237,0.0270,0.0018,2.7089,0.0198,0.0000
3:30:42,148700,-0.0921,0.0142,0.0001,2.7879,0.0007,0.0000,0.0002,-0.0128,0.0274,0.0001,2.7983,0.0199,0.0000
3:30:46,148800,-0.0841,0.0200,0.0091,2.7815,0.0012,0.0006,0.0000,-0.0181,0.0362,0.0111,2.7670,0.0234,0.0000
3:30:49,148900,-0.0751,0.0154,0.0008,2.8045,0.0011,0.0000,0.0000,-0.0185,0.0233,0.0001,2.6904,0.0196,0.0000
3:30:52,149000,-0.0802,0.0230,0.0193,2.6361,0.0012,0.0000,0.0002,-0.0305,0.0331,0.0001,2.6045,0.0225,0.0000
3:31:30,149100,-0.0923,0.0137,0.0002,2.7766,0.0019,0.0000,0.0000,-0.0076,0.0256,0.0387,2.7354,0.0216,0.0000
3:31:34,149200,-0.0929,0.0220,0.0009,2.7256,0.0008,0.0000,0.0000,-0.0257,0.0298,0.0000,2.6710,0.0232,0.0000
3:31:37,149300,-0.1030,0.0372,0.0018,2.7662,0.0013,0.0003,0.0000,-0.0380,0.0269,0.0003,2.7178,0.0213,0.0006
3:31:40,149400,-0.1023,0.0340,0.0136,2.7348,0.0010,0.0000,0.0000,-0.0364,0.0275,0.0000,2.7340,0.0216,0.0000
3:31:44,149500,-0.0861,0.0370,0.0020,2.6948,0.0008,0.0000,0.0000,-0.0370,0.0222,0.0008,2.7069,0.0179,0.0000
3:31:47,149600,-0.0876,0.0338,0.0150,2.7334,0.0011,0.0000,0.0004,-0.0331,0.0314,0.0397,2.7145,0.0233,0.0021
3:31:50,149700,-0.0796,0.0274,0.0004,2.6710,0.0006,0.0000,0.0005,-0.0299,0.0251,0.0004,2.6697,0.0255,0.0000
3:31:54,149800,-0.1221,0.0600,0.0004,2.7446,0.0006,0.0000,0.0028,-0.0595,0.0274,0.0002,2.7301,0.0204,0.0419
3:31:58,149900,-0.0858,0.0330,0.0012,2.7125,0.0008,0.0000,0.0000,-0.0351,0.0253,0.0018,2.7291,0.0202,0.0000
3:32:01,150000,-0.0957,0.0159,0.0007,2.6676,0.0012,0.0000,0.0000,-0.0204,0.0291,0.0002,2.6711,0.0206,0.0000
3:35:42,150100,-0.1006,0.0320,0.0170,2.7300,0.0007,0.0000,0.0000,-0.0306,0.0358,0.0011,2.7630,0.0210,0.0000
3:35:45,150200,-0.1383,0.0909,0.0102,2.6981,0.0007,0.0000,0.0000,-0.0978,0.0257,0.0003,2.7147,0.0233,0.0000
3:35:49,150300,-0.0768,0.0222,0.0006,2.7550,0.0014,0.0000,0.0000,-0.0225,0.0257,0.0001,2.7840,0.0235,0.0000
3:35:52,150400,-0.1143,0.0472,0.0018,2.6901,0.0013,0.0000,0.0000,-0.0397,0.0276,0.0150,2.7445,0.0230,0.0000
3:35:55,150500,-0.1116,0.0559,0.0003,2.7997,0.0009,0.0000,0.0000,-0.0566,0.0367,0.0001,2.7744,0.0208,0.0000
3:35:59,150600,-0.0487,-0.1131,0.0001,2.7754,0.0075,0.0000,0.0000,0.0810,0.0389,0.0253,2.7649,0.0398,0.0003
3:36:02,150700,-0.0727,-0.0270,0.0080,2.6819,0.0007,0.0000,0.0002,0.0247,0.0422,0.0019,2.6893,0.0384,0.0000
3:36:05,150800,-0.0443,-0.0254,0.0217,2.6722,0.0005,0.0000,0.0000,0.0266,0.0336,0.0003,2.6798,0.0230,0.0000
3:36:09,150900,-0.0790,-0.0017,0.0030,2.7197,0.0006,0.0000,0.0000,0.0017,0.0360,0.0012,2.6894,0.0286,0.0000
3:36:13,151000,-0.0707,-0.0025,0.0002,2.7139,0.0015,0.0000,0.0002,0.0093,0.0266,0.0001,2.7334,0.0233,0.0000
3:36:50,151100,-0.0821,-0.0014,0.0004,2.8382,0.0009,0.0000,0.0001,0.0068,0.0293,0.0000,2.8793,0.0247,0.0000
3:36:53,151200,-0.0796,-0.0002,0.0046,2.7775,0.0008,0.0000,0.0000,0.0012,0.0302,0.0007,2.8159,0.0265,0.0000
3:36:57,151300,-0.0623,-0.0081,0.0074,2.7517,0.0010,0.0000,0.0000,0.0073,0.0279,0.0000,2.7668,0.0212,0.0000
3:37:00,151400,-0.0726,0.0202,0.0014,2.7326,0.0008,0.0000,0.0000,-0.0225,0.0255,0.0014,2.7475,0.0219,0.0000
3:37:03,151500,-0.0762,0.0188,0.0004,2.6510,0.0007,0.0001,0.0002,-0.0174,0.0273,0.0020,2.7343,0.0189,0.0000
3:37:07,151600,-0.0708,0.0223,0.0016,2.8236,0.0009,0.0000,0.0167,-0.0214,0.0265,0.0000,2.7706,0.0210,0.0000
3:37:11,151700,-0.0984,0.0163,0.0005,2.7134,0.0008,0.0000,0.0001,-0.0122,0.0296,0.0000,2.7244,0.0238,0.0000
