Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
1:27:50,41200,100000,0.240631,0.248749,0.009585,0.232235,0.239218,0.010414,0.265878,0.005079,0.004419,0.087503,0.003581,0.267704,0.005038,0.004437,0.000040,0.000001,0.588000
1:28:26,41300,100000,0.272312,0.216011,0.002871,0.240528,0.231016,0.003670,0.307366,0.005216,0.004595,0.072718,0.002647,0.303229,0.004772,0.004237,0.000163,0.000002,0.587000
1:29:02,41400,100000,0.257937,0.254608,0.008583,0.241710,0.243347,0.007676,0.272630,0.005260,0.004572,0.070524,0.003160,0.272066,0.005053,0.004250,0.000031,0.000001,0.586000
1:29:37,41500,100000,0.256483,0.234699,0.008293,0.226173,0.236668,0.009208,0.282802,0.004822,0.004441,0.075863,0.004455,0.275961,0.004232,0.004053,0.000043,0.000001,0.585000
1:30:15,41600,100000,0.241357,0.244042,0.010708,0.234374,0.238264,0.012283,0.279881,0.005354,0.004816,0.089081,0.004240,0.280148,0.004714,0.004705,0.000204,0.000001,0.584000
1:30:51,41700,100000,0.228236,0.240554,0.022636,0.232593,0.222567,0.026351,0.283830,0.005273,0.004975,0.071641,0.002987,0.275769,0.004737,0.004755,0.000078,0.000001,0.583000
1:31:27,41800,100000,0.204625,0.213955,0.044611,0.199679,0.209808,0.018554,0.361206,0.005059,0.005277,0.083805,0.004081,0.349004,0.004818,0.005040,0.000200,0.000003,0.582000
1:32:03,41900,100000,0.249032,0.218819,0.008990,0.239481,0.213568,0.011830,0.314307,0.005031,0.005053,0.084206,0.004297,0.266426,0.004885,0.004293,0.000126,0.000002,0.581000
1:32:39,42000,100000,0.245076,0.242331,0.010721,0.235152,0.239641,0.009786,0.270069,0.004915,0.004553,0.067728,0.003693,0.266050,0.004383,0.003977,0.000075,0.000001,0.580000
1:41:21,42100,100000,0.274949,0.237163,0.007812,0.250984,0.233676,0.009562,0.273721,0.004880,0.004537,0.076872,0.002953,0.269790,0.004557,0.004648,0.000325,0.000003,0.579000
1:42:21,42200,100000,0.271722,0.214302,0.008036,0.252176,0.222750,0.007456,0.288109,0.004595,0.005215,0.067965,0.003932,0.280417,0.004107,0.004758,0.000376,0.000001,0.578000
1:42:57,42300,100000,0.242699,0.240111,0.011411,0.239844,0.233930,0.011429,0.269275,0.004966,0.004392,0.059177,0.002944,0.269379,0.004888,0.004190,0.000153,0.000002,0.577000
1:43:32,42400,100000,0.255628,0.251325,0.008496,0.226883,0.226599,0.010281,0.295671,0.004829,0.004870,0.064959,0.003209,0.288251,0.004300,0.004740,0.000033,0.000001,0.576000
1:44:08,42500,100000,0.270847,0.227312,0.006830,0.250653,0.237336,0.006607,0.277885,0.004977,0.005538,0.082189,0.002344,0.277923,0.004455,0.004713,0.000317,0.000002,0.575000
1:44:43,42600,100000,0.268676,0.224312,0.003673,0.248692,0.225675,0.005136,0.281074,0.005292,0.004742,0.072295,0.003324,0.271621,0.004911,0.004236,0.000048,0.000002,0.574000
1:45:19,42700,100000,0.249699,0.211764,0.008137,0.241810,0.213377,0.007271,0.303131,0.005235,0.005127,0.064609,0.002718,0.297676,0.005261,0.004405,0.000072,0.000001,0.573000
1:45:56,42800,100000,0.235906,0.225335,0.009668,0.209120,0.199517,0.009354,0.347451,0.005030,0.004742,0.067618,0.003054,0.342604,0.004801,0.004667,0.000097,0.000003,0.572000
1:46:32,42900,100000,0.285041,0.234987,0.005728,0.267931,0.234952,0.005706,0.270954,0.004461,0.004148,0.057660,0.002414,0.270774,0.004293,0.004001,0.000146,0.000002,0.571000
1:47:07,43000,100000,0.195224,0.284238,0.008905,0.220399,0.249222,0.010578,0.274580,0.005065,0.004757,0.072542,0.003521,0.260973,0.004497,0.004117,0.000052,0.000002,0.570000
1:55:41,43100,100000,0.244833,0.271641,0.008071,0.228464,0.254584,0.009423,0.262567,0.004856,0.004364,0.060370,0.001637,0.260898,0.004189,0.003874,0.000202,0.000002,0.569000
1:56:16,43200,100000,0.238953,0.247331,0.011158,0.231486,0.242581,0.012433,0.262924,0.004743,0.004569,0.065448,0.002879,0.258334,0.004413,0.004225,0.000127,0.000002,0.568000
1:56:51,43300,100000,0.245446,0.160124,0.093883,0.210213,0.236149,0.027331,0.314828,0.004637,0.004791,0.080138,0.003772,0.260115,0.004091,0.004228,0.000167,0.000001,0.567000
1:57:52,43400,100000,0.204833,0.234410,0.011551,0.201097,0.203109,0.012579,0.345531,0.004869,0.005058,0.054850,0.002520,0.307896,0.004538,0.004136,0.000179,0.000002,0.566000
1:58:28,43500,100000,0.238425,0.233021,0.007404,0.234124,0.234136,0.007767,0.275410,0.004813,0.004317,0.071940,0.003134,0.277646,0.004399,0.004200,0.000094,0.000002,0.565000
1:59:03,43600,100000,0.259935,0.268227,0.012901,0.224781,0.226748,0.017877,0.301773,0.006033,0.007187,0.062729,0.002313,0.261775,0.004933,0.004440,0.000042,0.000001,0.564000
1:59:39,43700,100000,0.246324,0.224398,0.006264,0.234721,0.212268,0.007092,0.313627,0.005000,0.004876,0.090542,0.002817,0.307265,0.004406,0.004817,0.000071,0.000001,0.563000
2:00:16,43800,100000,0.238622,0.236050,0.007733,0.231325,0.234341,0.006164,0.280023,0.005220,0.004630,0.073817,0.003009,0.277584,0.005004,0.004571,0.000040,0.000001,0.562000
2:00:54,43900,100000,0.277439,0.224892,0.006270,0.248212,0.226483,0.004945,0.299419,0.005630,0.004789,0.059647,0.002729,0.300025,0.004975,0.004802,0.000055,0.000002,0.561000
2:01:30,44000,100000,0.235918,0.256026,0.024721,0.226027,0.211924,0.025496,0.315973,0.005156,0.004864,0.061891,0.002629,0.308434,0.004664,0.004955,0.000036,0.000003,0.560000
2:10:14,44100,100000,0.250587,0.242394,0.012663,0.236358,0.253670,0.008656,0.247915,0.005232,0.004410,0.075883,0.003099,0.247105,0.005009,0.004223,0.000040,0.000001,0.559000
2:10:49,44200,100000,0.254591,0.243618,0.010870,0.249234,0.232811,0.010292,0.293454,0.005043,0.005319,0.079052,0.004151,0.278749,0.004435,0.004230,0.000064,0.000001,0.558000
2:11:24,44300,100000,0.245418,0.235438,0.007577,0.240132,0.238671,0.007502,0.271851,0.004866,0.004284,0.080483,0.003478,0.267652,0.004353,0.004519,0.000197,0.000001,0.557000
2:12:02,44400,100000,0.214483,0.243735,0.008183,0.213601,0.231712,0.006629,0.290821,0.004452,0.003980,0.071941,0.003321,0.286714,0.003995,0.003661,0.000079,0.000001,0.556000
2:12:37,44500,100000,0.269381,0.253236,0.009254,0.236708,0.242837,0.008016,0.278854,0.005000,0.004624,0.063082,0.002991,0.276354,0.006145,0.004630,0.000035,0.000001,0.555000
2:13:36,44600,100000,0.242615,0.257364,0.007503,0.238298,0.245698,0.007580,0.264910,0.004492,0.004570,0.072213,0.003102,0.267299,0.004244,0.004759,0.000077,0.000001,0.554000
2:14:12,44700,100000,0.251824,0.228606,0.010946,0.236203,0.236304,0.014334,0.268109,0.004947,0.005036,0.067135,0.003552,0.249983,0.004519,0.004475,0.000102,0.000001,0.553000
2:14:47,44800,100000,0.230107,0.247057,0.008223,0.225844,0.246320,0.006976,0.268840,0.005185,0.004519,0.066513,0.002116,0.263362,0.004687,0.004127,0.000023,0.000002,0.552000
2:15:26,44900,100000,0.242237,0.230954,0.010636,0.232388,0.228841,0.013659,0.279151,0.004773,0.004797,0.058621,0.003131,0.263542,0.004270,0.004130,0.000139,0.000002,0.551000
2:16:02,45000,100000,0.213804,0.230884,0.012550,0.203210,0.227683,0.010948,0.288960,0.004861,0.004559,0.078508,0.003760,0.279032,0.004265,0.004060,0.000328,0.000001,0.550000
2:24:45,45100,100000,0.250082,0.247676,0.008263,0.234192,0.235036,0.014108,0.275815,0.005213,0.004630,0.054357,0.001832,0.273508,0.004446,0.005130,0.000124,0.000001,0.549000
2:25:21,45200,100000,0.208349,0.234835,0.006414,0.212730,0.219014,0.007688,0.309057,0.005940,0.006778,0.060660,0.003400,0.288849,0.005538,0.004660,0.000085,0.000001,0.548000
2:25:56,45300,100000,0.232594,0.257482,0.018574,0.224982,0.243056,0.014321,0.271714,0.004381,0.004535,0.067165,0.003842,0.262322,0.003994,0.003986,0.000179,0.000001,0.547000
2:26:33,45400,100000,0.228557,0.240468,0.005771,0.225496,0.233874,0.006443,0.278347,0.004957,0.004378,0.088165,0.002657,0.274690,0.004523,0.004029,0.000119,0.000001,0.546000
2:27:10,45500,100000,0.285486,0.241978,0.009519,0.248772,0.243088,0.008579,0.276540,0.005042,0.005151,0.065513,0.002100,0.268628,0.004678,0.004872,0.000253,0.000003,0.545000
2:27:46,45600,100000,0.242012,0.123672,0.060013,0.190311,0.157748,0.017639,0.498450,0.004908,0.006110,0.069807,0.004689,0.403667,0.004540,0.005352,0.000205,0.000002,0.544000
2:28:21,45700,100000,0.258637,0.239616,0.007974,0.253079,0.242371,0.008085,0.260675,0.005605,0.004883,0.055924,0.002846,0.261239,0.005564,0.004838,0.000133,0.000002,0.543000
2:29:23,45800,100000,0.257672,0.240512,0.009523,0.232046,0.239117,0.012000,0.271503,0.005394,0.005150,0.082416,0.002982,0.275996,0.004794,0.005488,0.000033,0.000001,0.542000
2:30:00,45900,100000,0.260577,0.225384,0.007912,0.247565,0.225892,0.008325,0.285083,0.005269,0.004670,0.075481,0.002235,0.284454,0.004570,0.004614,0.000141,0.000001,0.541000
2:30:36,46000,100000,0.231788,0.223312,0.011444,0.224141,0.222233,0.008693,0.291802,0.005266,0.004517,0.072446,0.002961,0.289768,0.005328,0.004382,0.000035,0.000002,0.540000
2:39:24,46100,100000,0.242143,0.229826,0.007954,0.239932,0.227352,0.007812,0.277888,0.004878,0.004416,0.065011,0.002796,0.281125,0.004791,0.004352,0.000170,0.000001,0.539000
2:40:01,46200,100000,0.256913,0.251019,0.010439,0.248079,0.246764,0.009109,0.264603,0.004156,0.003858,0.064499,0.002860,0.262332,0.003745,0.003780,0.000123,0.000001,0.538000
2:40:38,46300,100000,0.248091,0.261091,0.008591,0.244178,0.242059,0.010335,0.269507,0.005040,0.004424,0.077389,0.003551,0.258503,0.004252,0.003944,0.000029,0.000001,0.537000
2:41:18,46400,100000,0.247727,0.241756,0.008623,0.226525,0.241942,0.010793,0.278283,0.005290,0.005390,0.078203,0.002667,0.255314,0.004908,0.004410,0.000053,0.000002,0.536000
2:41:56,46500,100000,0.252138,0.229161,0.009556,0.231637,0.238072,0.010230,0.273072,0.005095,0.004767,0.073726,0.003436,0.267886,0.004437,0.004195,0.000051,0.000002,0.535000
2:42:33,46600,100000,0.246707,0.231711,0.008850,0.240184,0.231020,0.007771,0.276031,0.005079,0.004619,0.063986,0.002449,0.275911,0.005051,0.005023,0.000038,0.000002,0.534000
2:43:10,46700,100000,0.268403,0.245158,0.018514,0.230834,0.250190,0.010776,0.271428,0.004894,0.004366,0.099463,0.005085,0.263708,0.004441,0.004034,0.000042,0.000002,0.533000
2:43:50,46800,100000,0.227136,0.257753,0.014195,0.228072,0.243827,0.009836,0.268641,0.004680,0.004220,0.070128,0.002374,0.264154,0.004377,0.003806,0.000210,0.000001,0.532000
2:44:26,46900,100000,0.213687,0.291052,0.012063,0.215135,0.264450,0.007373,0.255458,0.004942,0.004246,0.076708,0.004375,0.257923,0.004406,0.004333,0.000082,0.000001,0.531000
2:45:26,47000,100000,0.227569,0.280390,0.008229,0.234334,0.262268,0.008836,0.251147,0.005585,0.004963,0.074469,0.003002,0.246241,0.005892,0.005042,0.000075,0.000001,0.530000
2:54:12,47100,100000,0.215596,0.253442,0.011454,0.207601,0.236777,0.009278,0.287456,0.004956,0.005029,0.072963,0.002917,0.283128,0.005117,0.004360,0.000195,0.000004,0.529000
2:54:53,47200,100000,0.244487,0.220978,0.010604,0.237657,0.219237,0.008518,0.302571,0.004879,0.004516,0.074690,0.003030,0.302274,0.004398,0.004486,0.000093,0.000002,0.528000
2:55:34,47300,100000,0.226468,0.193144,0.019023,0.228992,0.172892,0.023239,0.362228,0.004709,0.005148,0.057354,0.002815,0.292142,0.004127,0.004426,0.000198,0.000002,0.527000
2:56:13,47400,100000,0.227402,0.220011,0.005590,0.223393,0.204992,0.006020,0.321621,0.004382,0.004009,0.053063,0.002236,0.319489,0.003851,0.003810,0.000073,0.000002,0.526000
2:56:51,47500,100000,0.270329,0.242826,0.007685,0.255915,0.226144,0.008689,0.298274,0.004941,0.004785,0.058249,0.002384,0.285004,0.004460,0.004156,0.000200,0.000002,0.525000
2:57:30,47600,100000,0.232830,0.255398,0.011644,0.234181,0.238054,0.012727,0.273833,0.004865,0.004488,0.050173,0.002471,0.270764,0.004348,0.003945,0.000214,0.000001,0.524000
2:58:12,47700,100000,0.212826,0.227607,0.012269,0.199256,0.222879,0.012105,0.300035,0.005696,0.006737,0.090632,0.002535,0.280970,0.005292,0.004430,0.000169,0.000001,0.523000
2:58:51,47800,100000,0.224822,0.250763,0.012615,0.205796,0.233488,0.012544,0.290236,0.004924,0.004655,0.053801,0.002769,0.286010,0.004508,0.004266,0.000172,0.000001,0.522000
2:59:30,47900,100000,0.240219,0.241176,0.016299,0.227231,0.242973,0.013380,0.266753,0.006323,0.004674,0.071757,0.003986,0.263820,0.006514,0.005055,0.000025,0.000002,0.521000
3:00:09,48000,100000,0.231227,0.238314,0.015910,0.223463,0.241155,0.014498,0.275261,0.004839,0.004842,0.086296,0.002850,0.257331,0.004274,0.004629,0.000048,0.000002,0.520000
3:09:32,48100,100000,0.237899,0.262823,0.008885,0.241606,0.239059,0.008981,0.284271,0.005426,0.004818,0.076847,0.003328,0.282420,0.004857,0.005171,0.000070,0.000004,0.519000
3:10:35,48200,100000,0.253913,0.246340,0.011295,0.228103,0.246450,0.012558,0.272320,0.005066,0.004431,0.080827,0.003867,0.270497,0.004663,0.004100,0.000167,0.000002,0.518000
3:11:13,48300,100000,0.219808,0.233382,0.014658,0.217893,0.226963,0.026229,0.273573,0.005267,0.004770,0.073199,0.003944,0.258379,0.004587,0.004138,0.000031,0.000001,0.517000
3:11:55,48400,100000,0.245914,0.222822,0.012138,0.238443,0.224215,0.010052,0.292546,0.005309,0.004671,0.071943,0.004034,0.288800,0.005387,0.004375,0.000218,0.000001,0.516000
3:12:36,48500,100000,0.275351,0.178675,0.005166,0.222449,0.202786,0.006313,0.357880,0.004721,0.004402,0.063114,0.003628,0.356318,0.004153,0.004063,0.000050,0.000001,0.515000
3:13:16,48600,100000,0.259971,0.241523,0.010040,0.225882,0.240100,0.010458,0.269510,0.005264,0.004560,0.058414,0.003215,0.281368,0.004989,0.005633,0.000214,0.000001,0.514000
3:13:54,48700,100000,0.295801,0.265490,0.005483,0.225911,0.241415,0.005638,0.301212,0.004830,0.004419,0.084244,0.004617,0.296150,0.004446,0.003819,0.000153,0.000002,0.513000
3:14:35,48800,100000,0.268242,0.215789,0.008420,0.247288,0.225289,0.011114,0.286692,0.004599,0.003908,0.064549,0.002711,0.281029,0.004259,0.003679,0.000039,0.000002,0.512000
3:15:14,48900,100000,0.228683,0.255678,0.007072,0.224138,0.242679,0.006606,0.276586,0.004243,0.003793,0.081208,0.002951,0.278929,0.003776,0.003796,0.000084,0.000003,0.511000
3:15:54,49000,100000,0.281544,0.258937,0.012420,0.246430,0.257703,0.015702,0.268933,0.005082,0.004592,0.099432,0.005606,0.261520,0.004739,0.005184,0.000094,0.000002,0.510000
3:25:13,49100,100000,0.249799,0.238825,0.006109,0.241423,0.234765,0.007300,0.274751,0.004623,0.004342,0.061457,0.004043,0.270784,0.004035,0.003880,0.000201,0.000001,0.509000
3:25:50,49200,100000,0.243979,0.249544,0.008365,0.243708,0.232386,0.007987,0.286498,0.004851,0.004353,0.061004,0.002220,0.284430,0.004369,0.003912,0.000254,0.000001,0.508000
3:26:55,49300,100000,0.247532,0.233897,0.009878,0.220860,0.234257,0.008360,0.290576,0.005276,0.004910,0.069681,0.002660,0.287755,0.005770,0.004516,0.000049,0.000002,0.507000
3:27:33,49400,100000,0.240847,0.238350,0.008265,0.231899,0.236700,0.009345,0.264908,0.004541,0.004387,0.069798,0.003499,0.263733,0.004107,0.003890,0.000125,0.000001,0.506000
3:28:14,49500,100000,0.233406,0.243783,0.010684,0.226048,0.236874,0.009699,0.275304,0.004674,0.004381,0.053104,0.002369,0.276578,0.004421,0.004199,0.000037,0.000001,0.505000
3:28:53,49600,100000,0.230515,0.247164,0.013083,0.220233,0.240006,0.013700,0.276405,0.004727,0.004159,0.061176,0.003443,0.273019,0.004782,0.004294,0.000100,0.000001,0.504000
3:29:31,49700,100000,0.227031,0.278386,0.008600,0.228318,0.262382,0.007692,0.251525,0.004763,0.004708,0.069881,0.002588,0.245280,0.004045,0.003797,0.000220,0.000002,0.503000
3:30:09,49800,100000,0.238226,0.260746,0.008268,0.233686,0.250867,0.008570,0.264866,0.004795,0.004791,0.068851,0.003000,0.261994,0.004279,0.004404,0.000067,0.000001,0.502000
3:30:50,49900,100000,0.251491,0.252233,0.007619,0.248675,0.242876,0.007869,0.262129,0.005084,0.004614,0.072248,0.003023,0.260507,0.004460,0.003977,0.000236,0.000002,0.501000
3:31:29,50000,100000,0.240647,0.229154,0.009669,0.237545,0.224292,0.010040,0.279354,0.005064,0.004642,0.061629,0.002303,0.279208,0.004913,0.004562,0.000189,0.000002,0.500000
0:01:03,50100,100000,0.233098,0.220663,0.006644,0.212439,0.221260,0.007968,0.289004,0.005919,0.004993,0.063285,0.002092,0.285861,0.005225,0.005425,0.000023,0.000001,0.499000
0:01:38,50200,100000,0.224095,0.235419,0.007320,0.232070,0.217279,0.010032,0.298666,0.004336,0.004737,0.055101,0.003325,0.280866,0.003857,0.004028,0.000095,0.000001,0.498000
0:02:12,50300,100000,0.241470,0.236373,0.008349,0.228482,0.235476,0.010078,0.281782,0.004565,0.004518,0.070283,0.002313,0.259227,0.004086,0.003854,0.000287,0.000001,0.497000
0:02:47,50400,100000,0.261123,0.237863,0.007686,0.244684,0.232456,0.006988,0.291189,0.005063,0.004440,0.069023,0.003089,0.279655,0.004626,0.004113,0.000094,0.000002,0.496000
0:03:21,50500,100000,0.294662,0.253362,0.007505,0.275491,0.250023,0.008698,0.259287,0.004121,0.003626,0.071569,0.003134,0.257990,0.003641,0.003323,0.000216,0.000001,0.495000
0:03:55,50600,100000,0.244731,0.222131,0.020002,0.228850,0.221020,0.010745,0.293573,0.004398,0.004508,0.052352,0.002411,0.271378,0.003955,0.003910,0.000158,0.000002,0.494000
0:04:30,50700,100000,0.227859,0.225486,0.012219,0.221099,0.222967,0.011851,0.294927,0.005093,0.004321,0.057907,0.002069,0.290992,0.004908,0.004064,0.000156,0.000001,0.493000
0:05:04,50800,100000,0.247992,0.238033,0.013287,0.238739,0.243941,0.010712,0.265689,0.005119,0.004887,0.050888,0.001996,0.253262,0.004601,0.004177,0.000105,0.000001,0.492000
0:05:38,50900,100000,0.198710,0.261161,0.012529,0.205823,0.232057,0.012066,0.290749,0.005478,0.004783,0.077796,0.002781,0.293301,0.005403,0.004759,0.000037,0.000001,0.491000
0:06:12,51000,100000,0.208132,0.264003,0.015038,0.191487,0.252018,0.017466,0.270382,0.005048,0.004968,0.077174,0.002557,0.261880,0.004711,0.004132,0.000100,0.000001,0.490000
0:14:47,51100,100000,0.242716,0.259655,0.013172,0.235612,0.239755,0.020177,0.266837,0.004733,0.004877,0.071069,0.002214,0.253371,0.004084,0.004291,0.000100,0.000002,0.489000
0:15:49,51200,100000,0.279541,0.227717,0.009291,0.242112,0.239565,0.009653,0.268385,0.004783,0.004453,0.071647,0.004020,0.265141,0.004126,0.004191,0.000116,0.000001,0.488000
0:16:25,51300,100000,0.247653,0.207696,0.009063,0.233931,0.203565,0.009749,0.320312,0.004358,0.004070,0.074498,0.002221,0.313036,0.003753,0.003395,0.000038,0.000001,0.487000
0:17:00,51400,100000,0.214788,0.230516,0.008259,0.200870,0.223236,0.009876,0.297736,0.004672,0.004910,0.058076,0.002373,0.286763,0.004152,0.004420,0.000130,0.000001,0.486000
0:17:36,51500,100000,0.235458,0.247158,0.009025,0.231850,0.235521,0.007624,0.283906,0.004632,0.004308,0.054894,0.003202,0.280047,0.004281,0.004176,0.000173,0.000002,0.485000
0:18:11,51600,100000,0.224349,0.275388,0.010869,0.214230,0.252137,0.012264,0.265810,0.005334,0.005136,0.052869,0.002909,0.260759,0.004794,0.004773,0.000084,0.000000,0.484000
0:18:46,51700,100000,0.215909,0.205313,0.008816,0.194326,0.201237,0.011604,0.332077,0.005462,0.005650,0.064918,0.002936,0.296694,0.004809,0.004886,0.000138,0.000001,0.483000
0:19:22,51800,100000,0.224593,0.250892,0.009406,0.225662,0.235087,0.014844,0.282931,0.004824,0.004463,0.056711,0.002087,0.269471,0.004086,0.003700,0.000114,0.000001,0.482000
0:19:57,51900,100000,0.264064,0.278271,0.011285,0.223130,0.243364,0.010135,0.290677,0.004084,0.003986,0.072713,0.003062,0.281061,0.003615,0.003580,0.000138,0.000001,0.481000
0:20:33,52000,100000,0.274756,0.224091,0.008060,0.260338,0.228027,0.007805,0.288097,0.004563,0.004378,0.064507,0.002299,0.285400,0.003865,0.003689,0.000180,0.000002,0.480000
0:28:55,52100,100000,0.242504,0.221204,0.009797,0.229547,0.220396,0.009237,0.288878,0.005400,0.004570,0.057258,0.002233,0.282535,0.004402,0.005021,0.000043,0.000001,0.479000
0:29:31,52200,100000,0.225479,0.226375,0.016865,0.230611,0.197520,0.009736,0.304336,0.004451,0.004096,0.057188,0.002608,0.294525,0.004228,0.003817,0.000079,0.000001,0.478000
0:30:06,52300,100000,0.265153,0.241017,0.007415,0.243886,0.246407,0.006417,0.261147,0.004760,0.004307,0.068241,0.002391,0.260241,0.004607,0.004683,0.000097,0.000001,0.477000
0:31:04,52400,100000,0.237887,0.248303,0.011989,0.228535,0.233939,0.009180,0.278787,0.005304,0.004543,0.061187,0.002616,0.280193,0.005727,0.004438,0.000072,0.000002,0.476000
0:31:40,52500,100000,0.229587,0.243501,0.010961,0.216912,0.233242,0.010367,0.288721,0.004639,0.004162,0.077546,0.002638,0.278067,0.004718,0.004080,0.000081,0.000003,0.475000
0:32:15,52600,100000,0.246040,0.222960,0.006360,0.236664,0.224288,0.006782,0.301276,0.004684,0.005001,0.078389,0.002484,0.291528,0.004154,0.004182,0.000176,0.000001,0.474000
0:32:51,52700,100000,0.225007,0.212299,0.011573,0.192097,0.219975,0.011351,0.319614,0.004908,0.004540,0.059777,0.002636,0.308053,0.004552,0.003971,0.000039,0.000002,0.473000
0:33:26,52800,100000,0.240053,0.249013,0.009817,0.238556,0.240313,0.008718,0.274951,0.003524,0.003637,0.059922,0.003105,0.271416,0.003236,0.004137,0.000268,0.000002,0.472000
0:34:02,52900,100000,0.274097,0.224042,0.008638,0.242824,0.221977,0.008024,0.298061,0.005102,0.004479,0.045506,0.001944,0.304737,0.004498,0.005279,0.000161,0.000001,0.471000
0:34:37,53000,100000,0.217105,0.277278,0.011509,0.230955,0.251916,0.011338,0.256137,0.005793,0.004432,0.065692,0.002274,0.270765,0.005701,0.006358,0.000060,0.000001,0.470000
0:42:59,53100,100000,0.238652,0.237591,0.011049,0.226939,0.225727,0.007519,0.291950,0.004181,0.004101,0.052555,0.001772,0.288992,0.003643,0.003315,0.000071,0.000001,0.469000
0:43:36,53200,100000,0.254525,0.223621,0.011358,0.234519,0.222542,0.014801,0.290139,0.003815,0.003622,0.065015,0.003540,0.281185,0.003642,0.003543,0.000046,0.000001,0.468000
0:44:11,53300,100000,0.251781,0.233720,0.009441,0.241470,0.232072,0.010307,0.272594,0.004388,0.003776,0.080791,0.003593,0.269076,0.003865,0.003504,0.000058,0.000002,0.467000
0:44:47,53400,100000,0.290081,0.252308,0.006528,0.259837,0.252515,0.007397,0.259654,0.004420,0.003822,0.068190,0.002970,0.259505,0.004170,0.003703,0.000113,0.000001,0.466000
0:45:23,53500,100000,0.218873,0.272778,0.007288,0.230288,0.226690,0.007758,0.296894,0.005339,0.004533,0.069473,0.003451,0.293716,0.004725,0.004675,0.000054,0.000001,0.465000
0:46:21,53600,100000,0.222232,0.243842,0.009652,0.217774,0.227519,0.009442,0.300763,0.004101,0.003553,0.064191,0.002546,0.296050,0.003752,0.003501,0.000115,0.000002,0.464000
0:46:57,53700,100000,0.278975,0.234102,0.009236,0.258270,0.245224,0.009738,0.263899,0.005124,0.004841,0.087312,0.002960,0.255760,0.005036,0.004188,0.000048,0.000001,0.463000
0:47:32,53800,100000,0.249266,0.241890,0.007438,0.245303,0.241383,0.007412,0.261961,0.004660,0.004031,0.069385,0.002507,0.261760,0.004422,0.003895,0.000043,0.000001,0.462000
0:48:08,53900,100000,0.226250,0.235637,0.017334,0.226174,0.222545,0.017545,0.286883,0.004961,0.004864,0.048787,0.002021,0.257813,0.004683,0.004197,0.000066,0.000001,0.461000
0:48:43,54000,100000,0.305904,0.211894,0.008473,0.264638,0.225447,0.008538,0.286671,0.003752,0.003317,0.058485,0.002814,0.279881,0.003550,0.003277,0.000024,0.000001,0.460000
0:57:05,54100,100000,0.277905,0.244186,0.008972,0.246675,0.243978,0.009968,0.264505,0.004608,0.004116,0.056582,0.002176,0.263072,0.004085,0.003668,0.000105,0.000001,0.459000
0:57:40,54200,100000,0.256940,0.230596,0.007874,0.243907,0.226966,0.010276,0.281862,0.003785,0.003888,0.079399,0.003251,0.265450,0.003262,0.003154,0.000054,0.000001,0.458000
0:58:15,54300,100000,0.289329,0.189316,0.007163,0.229820,0.228551,0.007742,0.299731,0.004761,0.004381,0.059305,0.002918,0.293419,0.004587,0.003845,0.000133,0.000002,0.457000
0:58:50,54400,100000,0.253414,0.244882,0.010781,0.245381,0.247632,0.010181,0.256714,0.004587,0.004114,0.053128,0.002531,0.253141,0.004279,0.003885,0.000107,0.000001,0.456000
0:59:25,54500,100000,0.238806,0.266158,0.010301,0.232864,0.255667,0.010145,0.252947,0.004470,0.004034,0.056171,0.001468,0.251825,0.005297,0.004304,0.000220,0.000002,0.455000
1:00:01,54600,100000,0.239996,0.257891,0.013658,0.241884,0.248066,0.013222,0.261002,0.005350,0.004635,0.067792,0.003880,0.261152,0.004894,0.004162,0.000117,0.000002,0.454000
1:00:36,54700,100000,0.236102,0.252349,0.012856,0.228711,0.254350,0.011050,0.255596,0.005714,0.004629,0.068842,0.003573,0.255485,0.005809,0.004740,0.000048,0.000001,0.453000
1:01:36,54800,100000,0.235005,0.265251,0.012421,0.214064,0.210139,0.015877,0.341235,0.004542,0.005309,0.057041,0.002215,0.306489,0.003945,0.003709,0.000023,0.000000,0.452000
1:02:11,54900,100000,0.233932,0.244328,0.006710,0.233563,0.238721,0.006803,0.273037,0.004655,0.004120,0.059553,0.003297,0.269351,0.004701,0.004031,0.000089,0.000002,0.451000
1:02:47,55000,100000,0.243771,0.246752,0.005590,0.242191,0.243141,0.005183,0.264238,0.003918,0.003942,0.051556,0.001708,0.260411,0.003783,0.003795,0.000215,0.000001,0.450000
1:11:03,55100,100000,0.259762,0.196438,0.008417,0.242711,0.177288,0.009485,0.369618,0.004814,0.005191,0.063976,0.002401,0.327011,0.004246,0.003821,0.000042,0.000001,0.449000
1:11:38,55200,100000,0.216903,0.261894,0.008605,0.221229,0.241911,0.007816,0.275512,0.004516,0.004057,0.051055,0.002138,0.275952,0.004357,0.003716,0.000147,0.000001,0.448000
1:12:13,55300,100000,0.259602,0.242632,0.009628,0.243390,0.244938,0.007552,0.263040,0.004544,0.004735,0.056495,0.002152,0.254048,0.003966,0.004033,0.000152,0.000001,0.447000
