Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:21:09,13800,0.2842,-0.2773,0.2394,4.1070,0.0016,0.2388,-0.4717,0.2761,0.0568,0.0788,4.1305,0.0393,0.5264
0:21:13,13900,0.2554,-0.2506,0.2919,4.1182,0.0023,0.2940,-0.4140,0.2516,0.0573,0.0732,4.1105,0.0394,0.3602
0:21:18,14000,0.2719,-0.2746,0.3295,4.1060,0.0025,0.2275,-0.3083,0.2672,0.0531,0.0793,4.0989,0.0400,0.2978
0:21:55,14100,0.2678,-0.2595,0.3890,4.1116,0.0022,0.8224,-0.9742,0.2596,0.0606,0.0795,4.1141,0.0374,0.9487
0:22:00,14200,0.2582,-0.2604,0.7691,4.1039,0.0021,0.2069,-0.3749,0.2589,0.0761,0.1500,4.1010,0.0446,0.3465
0:22:04,14300,0.2814,-0.2807,0.2424,4.1165,0.0029,0.5424,-0.6408,0.2825,0.0532,0.0613,4.1078,0.0354,0.6517
0:22:09,14400,0.2907,-0.2853,0.1897,4.0976,0.0015,0.8826,-0.9828,0.2852,0.0546,0.0481,4.1025,0.0365,0.9176
0:22:14,14500,0.2581,-0.2571,0.3979,4.1112,0.0023,0.2505,-0.3927,0.2592,0.0552,0.0277,4.1154,0.0382,0.4357
0:22:18,14600,0.2512,-0.2491,0.5097,4.1131,0.0046,0.3505,-0.5626,0.2490,0.0558,0.0373,4.1058,0.0371,0.6248
0:22:23,14700,0.2760,-0.2747,0.2410,4.0999,0.0029,0.0126,-0.0268,0.2711,0.0624,0.0729,4.0880,0.0425,-0.0413
0:22:28,14800,0.3091,-0.3082,0.2929,4.1043,0.0019,-0.2765,0.2005,0.3074,0.0505,0.0354,4.0843,0.0406,-0.1949
0:22:32,14900,0.2772,-0.2806,0.0934,4.0939,0.0027,0.7484,-0.8003,0.2840,0.0657,0.0162,4.0848,0.0393,0.7888
0:22:36,15000,0.3146,-0.3133,0.0307,4.1141,0.0036,-0.1060,0.0187,0.3134,0.0486,0.0090,4.1262,0.0366,0.0672
0:23:16,15100,0.3122,-0.3074,0.2641,4.1198,0.0021,0.7661,-0.8912,0.3075,0.0499,0.0683,4.1247,0.0419,0.8815
0:23:20,15200,0.3041,-0.2974,0.2165,4.1106,0.0046,-0.1508,-0.0736,0.3052,0.0534,0.0243,4.0934,0.0404,0.1241
0:23:24,15300,0.3004,-0.2923,0.2779,4.1180,0.0022,-0.0484,-0.0206,0.2952,0.0548,0.0812,4.1096,0.0381,0.0272
0:23:29,15400,0.3089,-0.3082,0.1072,4.1074,0.0018,0.1320,-0.1952,0.3131,0.0490,0.0188,4.1366,0.0364,0.2090
