Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_sd,D/loss_td,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td
1:00:37,42500,-0.0511,0.0115,0.0065,4.1734,0.0017,0.0000,0.0005,-0.0260,0.0538,0.0072,4.1601,0.0337,0.0001
1:00:40,42600,-0.0694,0.0160,0.0016,4.1151,0.0004,0.0000,0.0000,-0.0176,0.0434,0.0201,4.0859,0.0296,0.0000
1:00:43,42700,-0.0503,-0.0068,0.0044,4.1478,0.0004,0.0000,0.0000,0.0073,0.0431,0.0001,4.1385,0.0319,0.0000
1:00:47,42800,-0.0301,-0.0161,0.0002,4.0904,0.0003,0.0000,0.0001,0.0125,0.0461,0.0000,4.0836,0.0270,0.0001
1:00:50,42900,-0.0426,-0.0000,0.0051,4.0849,0.0011,0.0000,0.0043,-0.0040,0.0502,0.0289,4.1049,0.0276,0.0003
1:00:54,43000,-0.0606,-0.0006,0.0010,4.1040,0.0011,0.0000,0.0004,-0.0011,0.0455,0.0405,4.1322,0.0319,0.0001
1:01:31,43100,-0.0475,0.0002,0.0029,4.0647,0.0009,0.0000,0.0002,0.0039,0.0406,0.0009,4.0602,0.0299,0.0001
1:01:34,43200,-0.0610,-0.0026,0.0118,4.0755,0.0006,0.0001,0.0001,0.0009,0.0796,0.0038,4.0952,0.0374,0.0000
1:01:38,43300,-0.0163,-0.0347,0.0020,4.1216,0.0003,0.0000,0.0002,0.0360,0.0377,0.0077,4.0898,0.0259,0.0001
1:01:41,43400,-0.0530,0.0003,0.0003,4.2135,0.0015,0.0000,0.0198,0.0102,0.0483,0.0057,4.1737,0.0280,0.0005
1:01:44,43500,-0.0631,0.0050,0.0163,4.1335,0.0006,0.0000,0.0006,-0.0025,0.0607,0.0015,4.1525,0.0304,0.0006
1:01:48,43600,-0.0805,0.0199,0.0013,4.1591,0.0009,0.0000,0.0081,-0.0288,0.0666,0.0026,4.1530,0.0329,0.0010
1:01:51,43700,-0.0213,-0.0218,0.0018,4.2364,0.0004,0.0000,0.0003,0.0203,0.0370,0.0004,4.2067,0.0240,0.0000
1:01:54,43800,-0.0478,-0.0032,0.0220,4.1374,0.0006,0.0000,0.0000,-0.0007,0.0500,0.0000,4.1144,0.0303,0.0000
1:01:58,43900,-0.0725,0.0220,0.0028,4.1261,0.0009,0.0000,0.0499,-0.0178,0.0485,0.0006,4.1047,0.0274,0.0009
1:02:02,44000,-0.0552,0.0064,0.0091,4.1496,0.0006,0.0000,0.0032,-0.0144,0.0454,0.0024,4.1292,0.0295,0.0005
1:02:39,44100,-0.0492,0.0060,0.0297,4.1458,0.0009,0.0009,0.0004,-0.0142,0.0604,0.0032,4.1715,0.0278,0.0001
1:02:42,44200,-0.0408,0.0055,0.0019,4.1484,0.0006,0.0000,0.0001,-0.0124,0.0447,0.0001,4.1495,0.0268,0.0002
1:02:47,44300,-0.0875,0.0232,0.0089,4.1475,0.0010,0.0000,0.0001,-0.0225,0.0572,0.0023,4.1586,0.0374,0.0013
1:02:50,44400,-0.0619,-0.0003,0.0014,4.0565,0.0013,0.0000,0.0000,0.0047,0.0586,0.0009,4.1197,0.0303,0.0003
1:02:53,44500,-0.0685,0.0238,0.0276,4.0057,0.0011,0.0000,0.0002,-0.0313,0.0763,0.0477,4.0525,0.0355,0.0001
1:02:56,44600,-0.0534,0.0118,0.0030,4.0900,0.0011,0.0000,0.0005,-0.0142,0.0447,0.0002,4.1320,0.0274,0.0003
1:03:01,44700,-0.0623,0.0133,0.0301,4.1612,0.0009,0.0000,0.0002,-0.0180,0.0471,0.0146,4.1524,0.0277,0.0000
1:03:04,44800,-0.0674,0.0192,0.0080,4.1415,0.0007,0.0000,0.0003,-0.0179,0.0477,0.0100,4.1251,0.0278,0.0001
1:03:07,44900,-0.0945,0.0307,0.0058,4.1981,0.0012,0.0001,0.0006,-0.0317,0.0668,0.0031,4.1658,0.0385,0.0002
1:03:10,45000,-0.0767,0.0230,0.1737,4.2176,0.0011,0.0000,0.0002,-0.0245,0.0705,0.0199,4.1906,0.0330,0.0000
1:03:48,45100,-0.0728,0.0171,0.0031,4.1511,0.0006,0.0000,0.0002,-0.0166,0.0523,0.0076,4.1396,0.0281,0.0001
1:03:51,45200,-0.0659,0.0267,0.0640,4.1243,0.0015,0.0000,0.0005,-0.0056,0.0351,0.0044,4.1307,0.0224,0.0001
1:03:54,45300,-0.0727,0.0022,0.0050,4.1822,0.0006,0.0000,0.0000,-0.0012,0.0514,0.0025,4.1674,0.0308,0.0000
1:03:58,45400,-0.0609,0.0143,0.0027,4.0891,0.0007,0.0000,0.0009,-0.0178,0.0362,0.0283,4.1196,0.0275,0.0002
1:04:01,45500,-0.0560,0.0100,0.0023,4.0953,0.0007,0.0000,0.0008,-0.0134,0.0406,0.0091,4.0922,0.0250,0.0001
1:04:05,45600,-0.0726,0.0234,0.0705,4.1147,0.0006,0.0000,0.0272,-0.0149,0.0454,0.0007,4.1171,0.0309,0.0334
1:04:08,45700,-0.0672,0.0180,0.0048,4.1123,0.0008,0.0000,0.0005,-0.0234,0.0554,0.0044,4.1181,0.0287,0.0002
1:04:11,45800,0.0575,-0.0957,0.0014,4.0978,0.0013,0.0001,0.0014,0.0939,0.0453,0.0665,4.0862,0.0321,0.0016
1:04:15,45900,0.0013,-0.0342,0.0179,4.1671,0.0003,0.0000,0.0010,0.0349,0.0767,0.0079,4.1789,0.0273,0.0003
1:04:18,46000,-0.0275,-0.0088,0.0044,4.1682,0.0004,0.0000,0.0004,0.0106,0.0413,0.0003,4.1356,0.0250,0.0008
1:04:55,46100,-0.0442,-0.0047,0.0011,4.1099,0.0008,0.0000,0.0006,0.0070,0.0472,0.0019,4.0841,0.0268,0.0001
1:04:59,46200,-0.0534,0.0115,0.0024,4.0758,0.0007,0.0000,0.0021,-0.0114,0.0393,0.0070,4.0753,0.0215,0.0004
1:05:02,46300,-0.0707,0.0291,0.0023,4.1679,0.0019,0.0000,0.0001,-0.0304,0.0430,0.1436,4.1260,0.0279,0.0001
1:05:06,46400,-0.0606,0.0072,0.0019,4.1104,0.0007,0.0000,0.0043,-0.0037,0.0468,0.0002,4.1196,0.0275,0.0108
1:05:09,46500,-0.0717,0.0212,0.0001,4.1451,0.0007,0.0000,0.0013,-0.0186,0.0434,0.0030,4.1379,0.0276,0.0001
1:05:13,46600,-0.0650,0.0175,0.0035,4.1062,0.0008,0.0000,0.0002,-0.0191,0.0444,0.0009,4.1220,0.0249,0.0001
1:05:16,46700,-0.0633,0.0244,0.0136,4.0789,0.0006,0.0000,0.0001,-0.0271,0.0480,0.0000,4.0806,0.0288,0.0001
1:05:19,46800,-0.0614,0.0229,0.0885,4.1783,0.0005,0.0000,0.0004,-0.0200,0.0467,0.0176,4.1615,0.0239,0.0000
1:05:23,46900,-0.0490,-0.0782,0.0004,4.1138,0.0011,0.0000,0.0001,0.0779,0.0722,0.0025,4.1642,0.0408,0.0001
1:05:27,47000,-0.0480,-0.0476,0.0015,4.1049,0.0008,0.0000,0.0002,0.0499,0.0483,0.0007,4.1382,0.0299,0.0003
1:06:04,47100,-0.0229,-0.0377,0.0103,4.1371,0.0006,0.0000,0.0009,0.0390,0.0424,0.0000,4.1290,0.0318,0.0001
1:06:07,47200,-0.0452,-0.0330,0.0071,4.1477,0.0007,0.0501,0.0001,0.0312,0.0494,0.0033,4.1310,0.0291,0.0002
1:06:11,47300,-0.0243,-0.0325,0.0041,4.0918,0.0004,0.0000,0.0001,0.0346,0.0375,0.0011,4.1291,0.0237,0.0000
1:06:14,47400,-0.0370,-0.0385,0.0228,4.1596,0.0019,0.1258,0.0004,0.0357,0.0666,0.0219,4.1414,0.0362,0.0073
1:06:17,47500,-0.0425,-0.0274,0.0054,4.0862,0.0007,0.0000,0.0009,0.0320,0.0464,0.4057,4.1016,0.0359,0.0006
1:06:21,47600,-0.0593,-0.0090,0.0021,4.1187,0.0005,0.0000,0.0004,0.0122,0.0448,0.0001,4.1167,0.0294,0.0002
1:06:25,47700,-0.0399,-0.0175,0.0087,4.1999,0.0010,0.0000,0.0052,0.0198,0.0464,0.0004,4.1842,0.0263,0.0120
1:06:28,47800,-0.0537,-0.0000,0.0012,4.1859,0.0009,0.0000,0.0001,0.0026,0.0470,0.0006,4.1105,0.0294,0.0001
1:06:31,47900,-0.0703,-0.0126,0.0247,4.1421,0.0009,0.0229,0.0001,0.0099,0.0526,0.0027,4.1375,0.0406,0.0000
1:06:34,48000,-0.0582,-0.0078,0.0023,4.1062,0.0009,0.0014,0.0000,0.0048,0.0594,0.0034,4.1104,0.0355,0.0000
1:07:12,48100,-0.0529,-0.0005,0.0005,4.2173,0.0009,0.0003,0.0002,0.0070,0.0470,0.0011,4.2022,0.0320,0.0003
1:07:15,48200,-0.0505,0.0091,0.0031,4.1372,0.0017,0.0047,0.0001,-0.0030,0.0439,0.0001,4.1479,0.0332,0.0001
1:07:18,48300,-0.0552,0.0008,0.0064,4.1796,0.0007,0.0000,0.0009,-0.0058,0.0504,0.0160,4.1565,0.0279,0.0001
1:07:22,48400,-0.0459,-0.0034,0.0033,4.1853,0.0006,0.0000,0.0002,0.0035,0.0368,0.0001,4.1330,0.0273,0.0001
1:07:25,48500,-0.0568,0.0087,0.0030,4.1541,0.0008,0.0000,0.0002,-0.0126,0.0461,0.0020,4.1292,0.0262,0.0001
1:07:28,48600,-0.0694,0.0231,0.0021,4.1839,0.0004,0.0000,0.0004,-0.0215,0.0400,0.0220,4.1611,0.0245,0.0002
1:07:32,48700,-0.0783,0.0138,0.0248,4.1058,0.0011,0.0011,0.0003,-0.0173,0.0720,0.0040,4.1305,0.0354,0.0010
1:07:35,48800,-0.0869,0.0393,0.0030,4.1250,0.0015,0.0000,0.0002,-0.0299,0.0429,0.0090,4.0621,0.0267,0.0001
1:07:39,48900,-0.0724,0.0167,0.0005,4.1831,0.0009,0.0000,0.0002,-0.0209,0.0454,0.0046,4.1964,0.0321,0.0000
1:07:42,49000,-0.0497,-0.0158,0.0206,4.1434,0.0010,0.0000,0.0002,0.0134,0.0702,0.0002,4.1206,0.0467,0.0005
1:08:19,49100,-0.0953,0.0287,0.0019,4.0986,0.0011,0.0000,0.0008,-0.0270,0.0774,0.0089,4.0825,0.0313,0.0001
1:08:23,49200,-0.0652,0.0014,0.0035,4.2158,0.0005,0.0000,0.0001,-0.0039,0.0541,0.0043,4.2058,0.0340,0.0001
1:08:26,49300,-0.0592,0.0091,0.0014,4.0590,0.0007,0.0000,0.0013,-0.0123,0.0410,0.0061,4.1032,0.0273,0.0002
1:08:29,49400,-0.0481,0.0013,0.0004,4.1349,0.0005,0.0000,0.0001,-0.0028,0.0363,0.0045,4.1124,0.0240,0.0000
1:08:32,49500,-0.0582,0.0171,0.0002,4.0931,0.0005,0.0000,0.0001,-0.0183,0.0375,0.0015,4.0954,0.0241,0.0000
1:08:37,49600,-0.0483,0.0139,0.0005,4.1027,0.0006,0.0000,0.0007,-0.0163,0.0459,0.0001,4.0899,0.0227,0.0007
1:08:40,49700,-0.0471,-0.0068,0.0008,4.0880,0.0004,0.0000,0.0000,0.0128,0.0400,0.0329,4.1053,0.0284,0.0000
1:08:43,49800,-0.0613,0.0103,0.0028,4.1393,0.0009,0.0000,0.0025,-0.0176,0.0447,0.0002,4.1362,0.0280,0.0006
1:08:46,49900,-0.0578,0.0015,0.0006,4.0675,0.0010,0.0000,0.0008,0.0007,0.0472,0.0184,4.0927,0.0285,0.0005
1:08:50,50000,-0.0543,0.0061,0.0143,4.0577,0.0028,0.0000,0.1007,-0.0215,0.0399,0.0720,4.0514,0.0269,0.0088
1:12:35,50100,-0.0759,0.0149,0.0010,4.1210,0.0009,0.0000,0.0001,-0.0132,0.0472,0.0003,4.1235,0.0343,0.0002
1:12:38,50200,-0.0632,0.0212,0.0091,4.0675,0.0012,0.0000,0.0000,-0.0145,0.0536,0.0056,4.0493,0.0286,0.0000
1:12:42,50300,-0.0728,0.0316,0.0002,4.1123,0.0003,0.0000,0.0002,-0.0334,0.0408,0.0000,4.1391,0.0253,0.0000
1:12:45,50400,-0.0449,0.0014,0.0030,4.1421,0.0006,0.0000,0.0001,-0.0066,0.0386,0.0001,4.1686,0.0247,0.0000
1:12:48,50500,-0.0511,0.0017,0.0008,4.1115,0.0013,0.0000,0.0012,0.0187,0.0484,0.0002,4.1231,0.0275,0.0001
1:12:52,50600,-0.0667,0.0283,0.0013,4.1126,0.0006,0.0000,0.0009,-0.0335,0.0408,0.0006,4.1016,0.0256,0.0001
1:12:55,50700,-0.0776,0.0266,0.0061,4.2447,0.0006,0.0000,0.0022,-0.0264,0.0457,0.0008,4.2088,0.0275,0.0001
1:12:58,50800,-0.0523,-0.0050,0.0023,4.1405,0.0008,0.0000,0.0001,0.0030,0.0439,0.0006,4.1350,0.0265,0.0002
1:13:02,50900,-0.0761,0.0283,0.0022,4.1647,0.0003,0.0000,0.0006,-0.0309,0.0530,0.0250,4.1495,0.0286,0.0003
1:13:06,51000,-0.0883,0.0520,0.0063,4.1320,0.0008,0.0000,0.0004,-0.0456,0.0445,0.0045,4.1508,0.0278,0.0003
1:13:42,51100,-0.0593,0.0149,0.0024,4.1642,0.0005,0.0000,0.0001,-0.0125,0.0369,0.0259,4.1678,0.0297,0.0001
1:13:45,51200,-0.0636,0.0232,0.0001,4.1214,0.0008,0.0000,0.0004,-0.0163,0.0449,0.0987,4.1241,0.0222,0.0002
1:13:49,51300,-0.0571,-0.0290,0.0006,4.1479,0.0010,0.0000,0.0003,0.0354,0.0556,0.0105,4.1093,0.0321,0.0001
1:13:52,51400,-0.0586,0.0006,0.0002,4.1567,0.0009,0.0000,0.0004,-0.0014,0.0513,0.0135,4.1569,0.0375,0.0001
1:13:55,51500,-0.0799,0.0208,0.0005,4.1470,0.0011,0.0000,0.0007,-0.0148,0.0534,0.0004,4.1708,0.0280,0.0001
1:13:58,51600,-0.0512,-0.0003,0.0016,4.0860,0.0003,0.0000,0.0002,-0.0063,0.0525,0.0008,4.0850,0.0258,0.0001
1:14:02,51700,-0.0777,0.0243,0.0009,4.1353,0.0005,0.0000,0.0005,-0.0261,0.0741,0.0008,4.1317,0.0293,0.0003
1:14:06,51800,-0.0821,0.0244,0.0007,4.1396,0.0011,0.0000,0.0004,-0.0199,0.0556,0.0026,4.1180,0.0320,0.0000
1:14:09,51900,-0.0393,-0.0093,0.0167,4.1025,0.0011,0.0000,0.0003,0.0130,0.0609,0.0309,4.0986,0.0415,0.0111
1:14:12,52000,-0.0849,0.0168,0.0086,4.1163,0.0009,0.0000,0.0001,-0.0200,0.0525,0.0001,4.0930,0.0331,0.0001
1:14:50,52100,-0.0821,0.0296,0.0016,4.1477,0.0011,0.0000,0.0002,-0.0232,0.0653,0.0003,4.1700,0.0314,0.0001
1:14:53,52200,-0.0573,0.0061,0.0001,4.1031,0.0011,0.0000,0.0002,-0.0099,0.0344,0.0005,4.1019,0.0258,0.0000
1:14:56,52300,-0.0484,0.0091,0.0004,4.1301,0.0006,0.0000,0.0002,-0.0060,0.0472,0.0001,4.1219,0.0244,0.0000
1:15:00,52400,-0.0641,0.0156,0.0005,4.1715,0.0013,0.0000,0.0021,-0.0170,0.0591,0.0002,4.2010,0.0314,0.0001
1:15:04,52500,-0.0499,0.0069,0.0004,4.0360,0.0006,0.0000,0.0004,-0.0069,0.0417,0.0003,4.0785,0.0257,0.0000
1:15:07,52600,-0.0620,0.0121,0.0001,4.2031,0.0007,0.0000,0.0000,-0.0166,0.0448,0.0285,4.1704,0.0253,0.0000
1:15:10,52700,-0.0524,0.0116,0.0040,4.0922,0.0007,0.0000,0.0001,-0.0094,0.0371,0.0003,4.1086,0.0227,0.0000
1:15:14,52800,-0.0513,0.0038,0.0080,4.1602,0.0010,0.1717,0.0001,-0.0112,0.0461,0.0008,4.1155,0.0305,0.0007
1:15:17,52900,-0.0636,0.0192,0.0001,4.1895,0.0006,0.0000,0.0002,-0.0215,0.0438,0.0005,4.1570,0.0254,0.0000
1:15:21,53000,-0.0750,0.0411,0.0026,4.0987,0.0005,0.0000,0.0001,-0.0342,0.0329,0.0000,4.0956,0.0222,0.0001
1:15:57,53100,-0.0484,0.0002,0.0026,4.0694,0.0007,0.0000,0.0001,-0.0016,0.0460,0.0014,4.1060,0.0259,0.0000
1:16:01,53200,-0.0690,0.0278,0.0038,4.0942,0.0003,0.0000,0.0006,-0.0283,0.0443,0.0001,4.0850,0.0247,0.0002
1:16:04,53300,-0.0652,0.0195,0.0035,4.1511,0.0008,0.0000,0.0241,-0.0210,0.0369,0.0292,4.0874,0.0243,0.0097
1:16:07,53400,-0.0405,-0.0123,0.0037,4.1206,0.0006,0.0000,0.0005,0.0121,0.0494,0.0115,4.1032,0.0260,0.0045
1:16:11,53500,-0.0581,0.0108,0.0098,4.1236,0.0010,0.0063,0.0000,-0.0121,0.0888,0.0138,4.1115,0.0329,0.0000
1:16:15,53600,-0.0562,0.0134,0.0005,4.1578,0.0007,0.0000,0.0000,-0.0091,0.0378,0.0004,4.1712,0.0238,0.0000
1:16:18,53700,-0.0424,-0.0162,0.0048,4.0616,0.0005,0.0000,0.0000,0.0190,0.0448,0.0000,4.0354,0.0289,0.0000
1:16:21,53800,-0.0526,0.0122,0.0130,4.1167,0.0002,0.0000,0.0000,-0.0111,0.0419,0.0010,4.1347,0.0241,0.0020
1:16:24,53900,-0.0753,0.0299,0.0001,4.1871,0.0008,0.0000,0.0002,-0.0322,0.0611,0.0000,4.1592,0.0286,0.0001
1:16:28,54000,-0.0584,0.0038,0.0079,4.1811,0.0008,0.0000,0.0001,-0.0032,0.0518,0.0008,4.1582,0.0323,0.0002
1:17:05,54100,-0.0579,0.0181,0.0003,4.2074,0.0006,0.0000,0.0006,-0.0144,0.0449,0.0019,4.1977,0.0252,0.0381
1:17:09,54200,-0.0590,0.0135,0.0215,4.1100,0.0004,0.0000,0.0594,-0.0099,0.0426,0.0001,4.0850,0.0257,0.0103
1:17:12,54300,-0.0569,0.0082,0.0054,4.1560,0.0006,0.0001,0.0002,-0.0076,0.0469,0.0208,4.1800,0.0278,0.0002
1:17:16,54400,-0.0389,-0.0050,0.0051,4.1927,0.0007,0.0000,0.0004,0.0042,0.0429,0.0007,4.1902,0.0272,0.0005
1:17:19,54500,-0.0546,0.0124,0.0010,4.2060,0.0005,0.0000,0.0001,-0.0143,0.0443,0.0035,4.1945,0.0280,0.0006
1:17:23,54600,-0.0270,-0.0108,0.0048,4.1273,0.0003,0.0000,0.0001,0.0085,0.0526,0.0010,4.1409,0.0243,0.0000
1:17:26,54700,-0.0522,0.0140,0.0060,4.1016,0.0008,0.0000,0.0001,-0.0191,0.0386,0.0001,4.1059,0.0248,0.0001
1:17:30,54800,-0.0519,0.0102,0.0008,4.1472,0.0005,0.0000,0.0002,-0.0147,0.0526,0.0000,4.1805,0.0274,0.0000
1:17:33,54900,-0.0454,-0.0104,0.0008,4.1492,0.0006,0.0000,0.0001,0.0130,0.0467,0.0277,4.1295,0.0312,0.0000
1:17:37,55000,-0.0784,0.0270,0.0009,4.2244,0.0011,0.0000,0.0020,-0.0314,0.0490,0.0049,4.2106,0.0269,0.0003
1:18:14,55100,-0.0565,0.0050,0.0004,4.1395,0.0006,0.0000,0.0004,-0.0027,0.0473,0.0014,4.1557,0.0259,0.0003
1:18:17,55200,-0.0267,-0.0093,0.0068,4.2145,0.0005,0.0000,0.0000,0.0114,0.0394,0.0001,4.2190,0.0204,0.0000
1:18:20,55300,-0.0608,0.0176,0.0084,4.1036,0.0003,0.0000,0.0005,-0.0181,0.0508,0.0110,4.0999,0.0240,0.0000
1:18:24,55400,-0.0447,0.0094,0.0005,4.0593,0.0006,0.0000,0.0000,-0.0090,0.0387,0.0003,4.0883,0.0245,0.0000
1:18:28,55500,-0.0402,0.0052,0.0019,4.1885,0.0007,0.0000,0.0000,-0.0058,0.0434,0.0006,4.1471,0.0237,0.0000
1:18:31,55600,-0.0690,0.0141,0.0015,4.1790,0.0007,0.0000,0.0002,-0.0226,0.0436,0.0361,4.1849,0.0286,0.0002
1:18:34,55700,-0.0634,-0.0181,0.0011,4.0919,0.0010,0.0000,0.0016,0.0247,0.0497,0.0002,4.1277,0.0321,0.0032
1:18:37,55800,-0.0469,0.0100,0.0017,4.0930,0.0006,0.0000,0.0002,-0.0082,0.0611,0.0140,4.0714,0.0276,0.0000
1:18:42,55900,-0.0463,-0.0014,0.0010,4.1510,0.0006,0.0000,0.0002,-0.0001,0.0457,0.0048,4.1414,0.0270,0.0000
1:18:45,56000,-0.0594,0.0155,0.0008,4.1517,0.0006,0.0000,0.0001,-0.0170,0.0325,0.0002,4.1089,0.0213,0.0000
1:19:21,56100,-0.0496,0.0125,0.0025,4.1758,0.0008,0.0000,0.0000,-0.0136,0.0538,0.0129,4.1696,0.0260,0.0000
1:19:25,56200,-0.0650,0.0142,0.0014,4.1374,0.0007,0.0000,0.0000,-0.0235,0.0431,0.0000,4.1244,0.0286,0.0000
1:19:28,56300,-0.0640,0.0139,0.0025,4.1095,0.0005,0.0000,0.0004,-0.0131,0.0410,0.0666,4.1002,0.0339,0.0001
1:19:31,56400,-0.0508,-0.1433,0.0208,4.1364,0.0026,0.4292,0.0002,0.1458,0.0949,0.0010,4.1336,0.0970,0.0494
1:19:35,56500,-0.1165,0.0428,0.0197,4.1020,0.0015,0.0000,0.0027,-0.0402,0.0864,0.0341,4.1125,0.0633,0.0030
1:19:38,56600,-0.0963,0.0588,0.0010,4.1141,0.0012,0.0000,0.0010,-0.0574,0.0480,0.0004,4.1222,0.0337,0.0009
1:19:42,56700,-0.0971,0.0399,0.0001,4.0782,0.0004,0.0000,0.0001,-0.0402,0.0420,0.0007,4.1367,0.0312,0.0006
1:19:45,56800,-0.0830,0.0145,0.0105,4.1488,0.0006,0.0000,0.0001,-0.0143,0.0573,0.0014,4.1181,0.0387,0.0002
1:19:49,56900,-0.0903,0.0250,0.0006,4.1310,0.0009,0.0000,0.0001,-0.0237,0.0503,0.0007,4.0930,0.0318,0.0001
1:19:52,57000,-0.0831,0.0302,0.0007,4.0370,0.0006,0.0000,0.0001,-0.0297,0.0490,0.0301,4.0113,0.0342,0.0003
1:20:31,57100,-0.0758,0.0169,0.0001,4.1582,0.0005,0.0000,0.0001,-0.0165,0.0399,0.0092,4.1638,0.0275,0.0001
1:20:35,57200,-0.0664,0.0203,0.0006,4.0996,0.0003,0.0000,0.0000,-0.0248,0.0420,0.0005,4.1186,0.0245,0.0001
1:20:38,57300,-0.0801,0.0279,0.0011,4.1805,0.0005,0.0000,0.0000,-0.0287,0.0546,0.0099,4.2041,0.0327,0.0003
1:20:42,57400,-0.0691,0.0248,0.0015,4.1257,0.0006,0.0000,0.0003,-0.0223,0.0430,0.0059,4.1594,0.0255,0.0008
1:20:45,57500,-0.0482,0.0158,0.0015,4.1106,0.0006,0.0000,0.0018,-0.0135,0.0380,0.0006,4.1245,0.0240,0.0014
1:20:49,57600,-0.0688,-0.0166,0.0005,4.1142,0.0004,0.0000,0.0001,0.0178,0.0413,0.0016,4.1223,0.0303,0.0000
1:20:52,57700,-0.0741,-0.0036,0.0015,4.1070,0.0005,0.0000,0.0001,0.0039,0.0413,0.0002,4.1064,0.0309,0.0082
1:20:56,57800,-0.0771,0.0046,0.0001,4.1371,0.0005,0.0000,0.0000,-0.0043,0.0702,0.0006,4.1188,0.0314,0.0000
1:20:59,57900,-0.0678,-0.0087,0.0031,4.0749,0.0013,0.0000,0.0003,0.0070,0.0672,0.0016,4.0629,0.0312,0.0011
1:21:03,58000,-0.0640,-0.0030,0.0003,4.0921,0.0006,0.0000,0.0007,0.0023,0.0394,0.0003,4.1002,0.0263,0.0005
1:21:42,58100,-0.0692,0.0063,0.0059,4.0945,0.0005,0.0001,0.0006,-0.0064,0.0523,0.0596,4.1259,0.0332,0.0057
1:21:45,58200,-0.0545,0.0059,0.0567,4.1306,0.0002,0.0000,0.0001,-0.0058,0.0382,0.0001,4.1114,0.0239,0.0002
1:21:48,58300,-0.0713,0.0282,0.0003,4.1543,0.0005,0.0000,0.0001,-0.0267,0.0472,0.0005,4.1747,0.0263,0.0000
1:21:51,58400,-0.0583,0.0043,0.0135,4.2111,0.0007,0.0000,0.0000,-0.0018,0.0452,0.0047,4.2024,0.0267,0.0000
1:21:55,58500,-0.0624,-0.0064,0.0005,4.1018,0.0004,0.0404,0.0001,0.0073,0.0519,0.0003,4.1211,0.0362,0.0007
1:21:59,58600,-0.0454,-0.0030,0.0000,4.1130,0.0003,0.0000,0.0001,0.0035,0.0373,0.0000,4.1147,0.0226,0.0003
1:22:02,58700,-0.0527,0.0058,0.0003,4.1763,0.0007,0.0000,0.0022,-0.0021,0.0356,0.0000,4.1624,0.0221,0.0000
1:22:05,58800,-0.0629,-0.0178,0.0012,4.1371,0.0018,0.0173,0.0004,0.0117,0.0529,0.0002,4.1221,0.0382,0.0002
1:22:09,58900,-0.0489,-0.0093,0.0007,4.1593,0.0014,0.0004,0.0176,0.0178,0.0461,0.0620,4.1660,0.0322,0.0005
1:22:12,59000,-0.0614,0.0114,0.0138,4.2326,0.0010,0.0000,0.0005,-0.0077,0.0472,0.1293,4.2087,0.0248,0.0008
1:22:49,59100,-0.0686,0.0109,0.0041,4.2264,0.0004,0.0000,0.0001,-0.0095,0.0487,0.0001,4.2114,0.0277,0.0001
1:22:54,59200,-0.0389,-0.0413,0.0003,4.1037,0.0007,0.0000,0.0000,0.0466,0.0564,0.1154,4.1457,0.0560,0.0000
1:22:57,59300,-0.0519,-0.0050,0.0030,4.1520,0.0005,0.0000,0.0000,0.0058,0.0498,0.0004,4.1292,0.0269,0.0000
1:23:00,59400,-0.0739,0.0189,0.0067,4.0845,0.0003,0.0000,0.0003,-0.0228,0.0368,0.0055,4.0823,0.0257,0.0001
1:23:03,59500,-0.0615,-0.0069,0.0001,4.1146,0.0017,0.0055,0.0001,0.0041,0.0512,0.0001,4.0999,0.0345,0.0000
1:23:07,59600,-0.0645,0.0144,0.0007,4.0799,0.0004,0.0000,0.0001,-0.0177,0.0542,0.0028,4.0629,0.0252,0.0001
1:23:10,59700,-0.0447,0.0008,0.0013,4.1601,0.0009,0.0000,0.0003,-0.0060,0.0469,0.0128,4.1275,0.0262,0.0029
1:23:14,59800,-0.0604,-0.0114,0.0000,4.0611,0.0004,0.0011,0.0001,0.0089,0.0591,0.0013,4.0608,0.0277,0.0003
1:23:17,59900,-0.0624,0.0145,0.0011,4.1145,0.0007,0.0000,0.0000,-0.0200,0.0850,0.0026,4.1395,0.0257,0.0000
1:23:21,60000,-0.0242,-0.0609,0.0005,4.1102,0.0005,0.0000,0.0001,0.0596,0.0519,0.0069,4.1132,0.0277,0.0001
1:27:04,60100,-0.0168,-0.0398,0.0000,4.1348,0.0003,0.0000,0.0000,0.0365,0.0452,0.0043,4.1209,0.0267,0.0000
1:27:08,60200,-0.0364,-0.0167,0.0000,4.1229,0.0008,0.0000,0.0000,0.0182,0.0439,0.0004,4.1465,0.0264,0.0000
1:27:11,60300,-0.0556,0.0038,0.0007,4.0905,0.0007,0.0000,0.0001,0.0070,0.0552,0.0001,4.1263,0.0298,0.0000
1:27:14,60400,-0.0541,-0.0003,0.0002,4.0947,0.0005,0.0000,0.0017,-0.0013,0.0398,0.0002,4.1022,0.0248,0.0006
1:27:18,60500,-0.0379,-0.0212,0.0001,4.1179,0.0006,0.0000,0.0008,0.0218,0.0381,0.0020,4.1112,0.0290,0.0011
1:27:22,60600,-0.0531,0.0069,0.0006,4.1280,0.0003,0.0000,0.0001,-0.0067,0.0418,0.0003,4.1187,0.0223,0.0001
